gene_name,0_A5P,0_A5T,0_A8P,0_A8T,0_C5P,0_C8P,0_NP14B,10_A5P,10_A5T,10_A8P,10_A8T,10_C5P,10_C8P,1_A5P,1_A5T,1_A8P,1_A8T,1_C5P,1_C8P,2_A5P,2_A5T,2_A8P,2_A8T,2_C5P,2_NP14B,3_A5T,3_A8P,3_A8T,3_C8P,3_NP14B,4_A5P,4_A5T,4_A8P,4_A8T,4_C5P,4_C8P,5_A5P,5_A5T,5_A8P,5_A8T,5_C5P,5_C8P,6_A5P,6_A5T,6_A8P,6_A8T,6_C5P,6_C8P,6_NP14B,7_A5P,7_A5T,7_A8P,7_A8T,7_C5P,7_C8P,8_A5P,8_A8T,8_C5P,8_C8P,9_A5P,9_A5T,9_A8T,9_NP14B
Mgat4a,-0.051045228,0.010143969,-0.023854943,0.0030403973,0.00041308254,-0.34450895,-0.35709694,0.11448608,0.24971423,0.41456535,-0.04336182,-0.06516877,0.11530149,0.037092425,-0.016574299,0.18722713,-0.07449991,-0.13660032,-0.08431855,-0.33225957,-0.34601805,-0.10343239,-0.1091488,-0.3497728,-0.35726324,-0.3531804,-0.24627927,0.19377291,-0.35181424,0.2784721,0.020127922,-0.07260812,-0.32166225,0.044270147,-0.19519602,-0.091568336,-0.065723084,-0.035497542,0.23508877,-0.3383783,-0.13691482,-0.014045388,0.03035185,0.07992497,-0.35151055,0.37468183,0.18444793,-0.02433497,1.5599489,-0.18735409,-0.01233641,0.015313603,-0.060034756,-0.19968,-0.24323016,-0.34195372,-0.3327867,-0.3084385,-0.179473,3.8614786,0.30999872,0.25896645,-0.3409479
Tsga10,0.0024611035,-0.05637367,-0.10648895,0.047361057,0.47720468,-0.17952341,-0.1821082,0.105073676,-0.00027310915,-0.17276815,-0.17673318,0.039786626,1.2158353,-0.04457673,0.0455322,-0.035437252,-0.0030250233,0.023006732,0.04652997,-0.17700815,-0.17983328,0.2034393,0.12117522,-0.18060428,-0.18214235,-0.181304,-0.15935318,-0.18100855,-0.18102346,-0.10281451,-0.08767637,-0.09774507,0.08780244,-0.17291555,-0.05424658,0.15844929,0.020448921,-0.011759504,-0.1799869,0.79770464,0.04498084,-0.037296694,-0.009181763,-0.04200974,0.8802305,-0.17989044,0.055202406,-0.0958979,-0.1803119,-0.16525471,-0.026094653,0.33031482,0.22784266,-0.056168027,-0.028553069,-0.17899874,-0.1771164,0.12100414,0.08478412,-0.17950125,-0.12682106,-0.08813566,-0.17879218
Mitd1,0.04191784,0.022144604,0.016288942,-0.1342039,0.4956105,0.7052026,-0.6813498,-0.10264364,0.039163686,-0.23566426,-0.5318808,-0.004692805,0.7560739,-0.029578153,-0.009407378,-0.117541604,-0.1374139,0.06948225,0.25218755,-0.73003316,0.7521534,-0.33741778,-0.35676056,0.2686076,2.6280932,-0.6890265,-0.8985622,-0.038445428,-0.69170433,0.02203596,-0.09473253,-0.026972014,0.06502921,0.10802813,0.04254116,0.20495643,0.17731951,0.18708397,-0.32306132,-0.124495864,0.29779765,0.027516566,-0.08653476,-0.14011806,-0.02562584,-0.20563687,-0.13450785,0.103270836,-0.027425429,0.083966166,-0.06270616,-0.11179014,-0.021653092,0.2757337,0.47480768,-0.71103173,0.13668229,0.049830638,0.32224256,-0.7062349,-0.14810541,-0.04524913,-0.7130033
Aff3,-0.03502974,-0.16055258,-0.17691346,-0.16912676,0.02295055,-0.3498283,-0.373208,0.091874965,0.08125904,-0.28872615,0.6946674,0.044973616,-0.12857123,-0.028098956,-0.1654031,-0.3010255,-0.2298063,0.22445662,-0.25621718,-0.3270775,-0.35263118,-0.33299816,-0.33665764,-0.35960492,-0.37351692,-0.3659339,-0.16738597,0.7772835,-0.36339644,0.4711425,-0.16424252,-0.21869248,-0.30739504,-0.29005933,-0.14028166,-0.29826245,-0.23559509,-0.22416332,-0.3540205,-0.33844185,-0.2547922,-0.32386148,-0.031043071,-0.06336452,-0.3628324,0.76338077,-0.048332445,-0.07106299,-0.045583103,0.3922338,1.2430179,0.019187672,1.2859834,0.79381186,1.1401243,-0.34508252,-0.32805654,-0.28283456,-0.28960022,-0.34962788,0.27110064,0.23317671,-0.34321433
Chst10,0.21371104,0.3026808,-0.05082696,-0.028414313,-0.2702786,-0.29519415,-0.30381423,0.054352958,0.030555302,-0.2726658,0.18827617,-0.1189092,-0.21361679,0.03964392,0.073661774,-0.002686707,0.002610303,-0.060018014,-0.10613187,-0.28680596,-0.29622757,-0.010284943,0.014006214,-0.2987988,-0.3039281,-0.30113226,-0.22792776,0.3004738,-0.3001967,0.11620508,-0.04986881,0.1677074,0.18165569,-0.07118579,-0.12399568,-0.11549178,-0.054705787,0.009196125,-0.29673982,0.012206376,-0.042329937,-0.09958307,-0.05395297,0.0028115523,-0.29998875,0.16393769,0.01231009,-0.21136668,0.038903046,-0.19270927,0.29803818,-0.29201525,-0.022723513,-0.049077693,-0.1558706,-0.29344437,-0.2871669,-0.14132428,-0.13392639,-0.29512027,0.079130575,0.21797512,-0.2927556
Rnf149,0.055335473,-0.012023704,0.023526073,-0.10713459,0.18396147,-0.45285025,-0.4345014,-0.1057254,-0.009207949,0.02092571,0.33615083,-0.17524998,0.77262974,-0.14443168,-0.091915295,-0.40170577,-0.3543926,-0.1447371,-0.11850486,1.8802263,-0.4506505,-0.0016743806,-0.09568745,0.8418441,-0.434259,4.4121475,-0.5960344,-0.44230756,-0.4422017,0.015142124,0.104575604,-0.028679818,0.45614424,-0.07763417,-0.082709216,0.07096541,0.119082205,0.013000819,-0.19045123,-0.19447094,-0.017768504,-0.18842824,0.09453685,0.26939312,-0.04090338,0.03621364,-0.012035111,0.1165024,-0.27349326,0.18767275,-0.09983391,0.095832035,-0.1598073,0.020831183,-0.011189081,-0.45657483,0.45583743,-0.22148849,0.0850466,-0.45300755,0.035681035,0.20508784,-0.458041
Map4k4,-0.08392913,-0.13792188,0.04916079,-0.06856118,0.051486958,-0.0031456351,1.0964721,0.29251966,0.23962975,-0.77027607,0.4794708,0.43913975,0.09391706,0.030728279,0.048743412,0.017724471,-0.27224308,0.2271207,-0.3091156,0.816557,-0.8956423,-0.24871485,-0.1704196,1.6159942,1.1109195,-0.36885568,-0.43511173,0.6273556,-1.2939359,0.2892657,-0.278076,-0.3084452,-0.052216582,-0.29280314,-0.23764521,-0.4382213,-0.19600712,-0.26560497,-0.11547786,-0.5884118,-0.17053267,-0.62404,-0.13329771,-0.12971321,-0.54182243,-0.42741093,0.094953276,-0.41607016,-0.13855901,0.8371283,0.6893787,1.0690479,0.7236415,0.6391663,0.6107751,1.1460432,-0.4702895,0.011589133,-0.36884803,0.38806018,0.74944824,0.31680793,1.1760584
Il1r2,0.07979301,0.009857393,-0.02294464,-0.00063073385,0.43351778,-0.055033762,-0.041697614,-0.08273515,0.0064239497,-0.089887455,-0.06942995,0.27274564,1.5075158,-0.081563294,-0.088974044,-0.08287168,-0.0018681501,-0.07168914,-0.06056506,-0.0680112,-0.053434964,-0.028584508,-0.047899112,-0.049457017,-0.041521404,-0.045846872,-0.15910187,-0.0473712,-0.047294285,-0.0494362,-0.018230068,-0.036974847,-0.07923839,-0.08912697,0.047219116,0.1991778,0.023881149,-0.04908374,-0.05264246,0.24320585,-0.08030522,0.14862297,0.05979,-0.023828464,-0.04761602,-0.0531401,-0.11084234,1.0016681,-0.050965544,0.055144075,-0.09912652,-0.059951827,0.29454744,-0.071584456,0.43376368,-0.05774085,-0.06745275,0.3170069,0.04718984,-0.055148084,-0.016491879,-0.05286696,-0.058806483
Il1rl1,-0.27913833,-0.062187705,-0.17274287,-0.19967009,-0.14862803,1.0019366,-0.24705878,-0.14064215,-0.21226166,-0.26849872,-0.160811,0.45232856,0.85851073,-0.14286104,-0.21093814,-0.26537737,-0.26706758,0.16208003,1.0764647,-0.25876585,-0.2522808,-0.14985897,-0.07666782,-0.250511,-0.24698037,-0.24890481,-0.29929268,0.6113958,-0.24954878,-0.25050172,-0.10542133,-0.15891422,-0.2637609,-0.2681604,0.25726753,0.6758042,-0.16725367,-0.1789154,0.35564083,0.11010127,0.07543924,0.80075496,-0.127974,-0.17690633,-0.2496919,-0.2521496,0.09037315,0.45270112,-0.25118214,0.037409224,0.37265116,-0.07733372,-0.25871152,1.0083578,0.6859552,-0.25419652,-0.25851738,0.2527594,1.1044673,-0.25304297,-0.25380868,-0.20373201,-0.25467062
Il18r1,0.2385355,0.092709206,0.9926918,0.7832336,0.7844516,0.37678835,0.58677566,0.13269107,0.15940447,0.033459205,0.37452364,0.4962183,0.79028183,-0.07727086,-0.14023013,0.44375238,0.05566592,0.18924427,1.0110272,-1.3312935,-0.86675847,0.30019382,0.27336153,-1.3883305,0.5986819,-0.62768734,-1.051274,-0.73462343,-1.3949789,-1.0598712,-0.43122026,-0.4531177,-0.15810767,-0.35720113,-0.030490646,0.4757788,-0.22343105,-0.2152881,0.28241238,0.35595796,0.16166966,0.73140806,-0.07139406,-0.1032179,0.4362405,0.009547148,-0.120956056,0.2598304,0.113502815,-0.015125053,0.0099885855,0.10008157,0.2995164,0.10746324,0.45545065,-0.062284697,-0.46703112,0.19017543,1.0299948,-1.3708358,-0.7572226,-0.7405142,0.48384148
Il18rap,0.20432244,-0.24855994,0.6038901,0.42116576,0.33097294,0.7979353,0.8542961,0.324165,0.21176943,0.5226634,0.14457819,0.3671213,0.6537332,0.0021536467,-0.024930252,0.74172014,0.17220332,-0.040154036,0.67019606,1.1293195,1.2910271,1.626012,1.4696686,0.4737866,0.86623603,-1.1778678,-0.6394401,-1.1706209,-1.1709867,-1.1057533,-0.32812956,-0.32419944,0.29295936,0.1462625,-0.32647398,0.22912732,-0.23573013,-0.3007552,0.50334275,0.17480983,-0.30669305,0.0776017,0.021492373,-0.08459839,-0.5321022,0.021630907,0.00026106244,0.19307883,-0.31476337,-0.20543431,-0.37903157,-0.07758257,-0.26197818,-0.24679272,-0.22517204,-1.1213224,-0.10383736,-0.060056344,0.56992227,-1.1336486,-0.8806834,-0.9828478,-0.39542145
Mfsd9,-0.055217553,-0.06239772,-0.006204562,-0.047441237,-0.058982447,-0.06615941,-0.06864244,-0.0031964055,0.06482691,-0.059670083,-0.06347902,-0.035626903,-0.042660918,-0.04952936,0.006338513,-0.060976334,-0.060269013,-0.031024408,0.014780162,-0.063743174,-0.06645709,-0.048210625,-0.0674878,-0.06719773,-0.06867524,-0.0678699,-0.046783216,-0.06758609,-0.06760041,0.0007438603,0.014023516,-0.019496096,-0.06165281,-0.059811678,-0.05596164,-0.060682885,-0.05402733,0.035223767,-0.066604644,0.24001369,-0.05835906,-0.06340162,-0.03772267,-0.0012345095,-0.067540504,-0.06651199,-0.03962626,0.17507987,-0.06691686,0.15429753,-0.057949886,-0.06524373,-0.06376591,-0.023544062,0.032705326,-0.06565539,-0.06384715,-0.059044372,0.009773418,-0.066138126,0.01502064,-0.06656285,-0.06545698
Tgfbrap1,-0.14751261,-0.16605929,0.06423394,-0.0047528036,0.048491407,-0.34437025,5.876357,0.19112483,0.019768175,-0.3405914,0.06422771,0.0136945145,-0.3306866,-0.03508954,-0.068428375,0.14041847,0.047141463,-0.049162094,-0.10992636,-0.34296325,-0.34454358,0.11881524,0.055869162,-0.34497488,-0.34583527,-0.3453663,-0.3330871,-0.34520105,-0.34520936,-0.029976835,0.027720788,0.02516846,-0.1919612,-0.0032169113,-0.006864958,0.20495102,0.007969373,-0.05798511,-0.34462953,-0.34366605,-0.06352605,-0.23209356,-0.001762926,0.010463158,-0.3451745,-0.34457555,0.061178505,0.02692282,-0.34481135,-0.18641321,0.080683626,0.06350281,0.11958167,0.014721751,0.37421215,-0.34407675,0.913604,0.46347058,0.14171025,-0.34435785,-0.03939701,-0.18775035,-0.3439612
Nck2,-0.15456411,0.17851725,0.16315055,0.070050344,-0.25245598,0.37407082,-0.47254524,0.05005265,0.13737921,-0.07865998,-0.36828706,0.06357959,0.02783665,-0.00781915,0.0935358,0.4356189,0.10449777,-0.11496453,0.14947256,-0.44098765,-0.4584688,0.31454363,-0.015486202,-0.4632395,4.636928,1.4929258,-0.33174357,0.46086678,-0.46583322,-0.044203263,-0.04644698,-0.024198906,0.21188027,0.42784342,-0.019559829,-0.047540024,-0.01893846,0.041854292,-0.1486482,0.06181669,-0.1748887,0.15105258,-0.00054409914,-0.00707001,0.6658096,-0.01089076,-0.15660469,-0.092735924,-0.4614303,-0.20533307,0.016008584,0.018873282,-0.3210098,-0.302663,-0.0315164,-0.4533048,0.27335587,0.12552029,0.05132284,-0.45641425,-0.15531522,-0.27118167,-0.45202678
Gm8251,-0.1864393,-0.075793274,-0.09508378,-0.10493728,-0.18064652,-0.16960384,-0.16578338,-0.02284746,-0.07138735,-0.17958851,0.29211983,-0.1293981,-0.20575933,-0.08685544,-0.05938545,-0.17757867,-0.17866698,-0.08159479,-0.068320625,-0.17332153,3.2190773,-0.11933484,0.03392399,-0.16800624,-0.16573289,-0.16697204,-0.19941664,-0.1674087,-0.16738668,0.19994451,-0.012732655,-0.05420257,0.088950075,-0.17937064,-0.048419055,-0.1780302,0.0664583,0.18147247,0.76914835,0.30593717,0.19869573,0.24003993,0.03150824,0.091899626,-0.16747884,-0.16906135,-0.010225794,-0.10943442,0.25229058,-0.19069381,-0.18223526,-0.17101273,0.39509684,-0.08392331,-0.17836343,-0.17037934,-0.17316155,-0.041311953,-0.065336,-0.16963658,0.031563383,-0.1689831,-0.17068462
Ercc5,-0.07658055,0.08672837,-0.010316283,0.059239652,-0.0101995105,-0.37671316,-0.38238293,0.027928809,-0.09284082,0.3087187,0.43926802,0.1363494,0.11302337,0.0055533755,0.036039095,-0.03977696,-0.11774599,0.01111211,0.14346507,-0.37119588,1.2304186,0.067158476,-0.07945102,-0.3790841,-0.38245785,-0.38061893,-0.33246925,0.2838236,-0.38000354,0.115828,-0.08940184,-0.15932587,-0.16055755,-0.28585458,-0.11145712,0.013965392,-0.10537242,-0.08480551,-0.3777298,-0.11335442,-0.017159166,-0.05866894,-0.006198538,-0.07964077,0.6187664,-0.37751824,-0.01910905,0.23811185,-0.15509804,-0.0051425593,-0.16057345,0.59060806,0.1662473,0.049009223,0.30419117,-0.37556225,0.07416961,0.10069134,0.13283339,-0.37666458,0.023583008,0.07928592,1.2666061
Slc40a1,-0.046915524,-0.05795504,-0.04340078,0.011260692,-0.052704055,-0.06373865,-0.06755631,0.004281193,0.04463445,3.3016517,-0.059617545,-0.016794855,0.953577,0.09895881,-0.043071985,-0.05576966,-0.05468215,-0.04136223,0.07605574,-0.06002368,-0.06419633,-0.046523463,-0.042207837,-0.06533507,-0.067606755,-0.06636853,-0.03394771,-0.06593217,-0.065954186,-0.054020986,-0.04570879,0.029133037,-0.056809742,-0.053979,-0.007500738,0.21646798,-0.045085553,-0.04978808,-0.064423196,0.24299146,-0.051745594,0.37840486,0.0018543816,0.013386373,-0.06586208,-0.06428074,-0.022943875,-0.026613139,-0.06490324,-0.042664144,-0.05111649,-0.06233079,-0.060058642,-0.051355954,0.02738664,-0.06296371,-0.060183547,-0.052799266,0.03799839,-0.06370593,-0.06321325,-0.06435893,-0.06265866
Nabp1,0.71856636,0.18210281,0.104741655,0.215109,0.03948637,0.78130037,2.4293492,0.17418537,0.4120788,0.68716925,0.22214352,0.413979,-0.152808,0.29788586,0.31698617,0.42720297,0.51022816,0.20000759,0.3456706,1.5987856,-0.27284905,-0.061715696,0.09172173,-0.3580819,1.3960178,0.33687663,-0.929735,-0.88638765,-1.0871024,-0.51458,-0.095691115,-0.137961,0.1397114,0.058350485,-0.12527911,-0.14610425,-0.02872577,0.064977914,0.71245664,0.24038431,0.10497031,0.15355068,-0.24304394,-0.14977749,-0.34152523,0.108295605,-0.34603527,-0.033438172,0.86859506,-0.029300066,-0.18058953,-0.24235074,-0.29075852,-0.09827797,-0.39094406,0.5384463,0.3632991,0.099014625,0.38872203,1.5183749,-0.06913999,-0.31988975,-0.20113373
Stat4,0.53843975,0.30955446,0.2946447,0.34047577,0.5150472,0.6202769,1.0704471,0.12766744,0.20360301,-0.3038931,-0.08020447,0.31204444,-0.28663552,0.013408713,-0.020447508,-0.04566777,-0.03707114,0.18815158,-0.15853696,-0.018546397,0.21394783,0.19918409,0.26159033,1.3079586,-1.3900056,-1.3812232,-1.1512713,-0.36759084,0.6852416,-0.43935272,-0.27216446,-0.04093188,-0.25782287,-0.002804502,0.0028678982,-0.0140323425,-0.08636842,-0.09454146,-0.05211881,0.01112459,0.1426799,-0.2852893,-0.24880822,-0.20909819,-0.26365697,0.2273128,-0.19601321,-0.16700849,-0.1062137,0.29763767,0.43103722,0.31610286,0.10105704,0.24819037,0.27681556,0.24353518,0.42840806,0.25585398,-0.04819009,0.33133262,-0.22196467,-0.56617767,0.9137782
Stat1,-0.41477236,0.18622454,-0.0970849,0.023506531,-0.18602277,-0.041837,-1.5703131,0.18795674,0.22164905,0.8716841,-0.3639211,0.28985038,0.5464282,-0.08377418,-0.02065538,-0.18939053,-0.31115043,0.19653043,0.31393102,-0.39758945,0.115450166,-0.52703387,-0.4876424,-0.38277555,1.3225611,1.5139916,-0.12571986,0.9612832,0.14510337,0.53833944,-0.33607122,-0.26062894,-0.33364663,-0.50928104,-0.18566582,-0.0027096167,-0.28981596,-0.09919973,-0.37122852,-0.2814821,-0.1701303,-0.32287464,-0.08572079,0.0093010655,-0.30418873,-0.29644462,-0.002780197,-0.115076825,-0.4091266,-0.055835165,-0.09260382,0.46335274,0.2691455,0.2209464,0.19522615,1.9144228,-0.76015943,0.06749152,0.3219986,1.4661794,0.5672424,0.8646347,0.48688012
Mfsd6,0.6619775,0.5494332,0.020200143,0.04682823,-0.097270854,-0.40274706,-0.4193403,0.12811163,0.26745108,-0.3593811,-0.38483492,0.04960344,0.19959193,-0.03882451,0.027381511,0.23798087,-0.30837518,-0.062475957,-0.02946667,2.4744806,-0.40473637,-0.15067676,-0.16795169,-0.40968585,-0.41955954,-0.4141777,1.7541692,0.02052987,-0.4123768,-0.030864246,-0.22197963,-0.028247928,-0.05972856,0.019222496,-0.1025692,-0.3064155,-0.05251556,-0.032602645,-0.4057224,-0.24454647,-0.11872531,-0.19144817,-0.03253725,0.08242262,-0.15847428,0.15272534,-0.056686517,-0.123581424,0.3456797,0.019433318,0.24317856,0.39782256,0.012723546,0.0025348344,0.28526643,-0.39937884,-0.387295,-0.123887114,-0.0634771,-0.40260485,0.48599604,-0.09282948,-0.39805296
Inpp1,0.47877967,0.67752707,0.22275954,0.18394116,0.34730253,-0.8533179,-0.87800634,0.06335661,0.21161185,0.8256366,-0.5848912,0.34157264,-0.03211309,0.14107938,0.2883387,0.11241448,-0.08954771,0.052807353,0.122873485,-0.82929355,0.34519026,-0.09655958,-0.15732573,2.0050337,-0.8783325,-0.8703251,0.5166163,-0.014578786,-0.86764556,-0.21940672,-0.22143109,-0.1587161,-0.24765445,0.122251995,-0.22145785,-0.24627553,-0.06345743,0.1047304,0.13648309,0.0865497,0.15388437,0.33685064,-0.14343114,-0.136858,-0.29182488,0.11543847,-0.23134208,-0.14196032,0.47423255,0.060941365,0.08097218,0.38583755,0.031309165,0.008777444,0.22083572,1.169783,1.2673677,0.5293818,0.19860317,-0.85310626,-0.13119186,-0.3110062,1.7090127
1700019D03Rik,-0.08658654,-0.10451487,-0.013245212,-0.019693486,-0.09598719,-0.11390754,-0.120107464,0.020276345,0.22012597,-0.09770418,-0.1072148,-0.037670165,-0.055233568,-0.04254193,-0.08034459,-0.10096578,-0.09919965,0.04550434,-0.058643743,-0.10787437,-0.114650816,-0.097872175,-0.09353016,-0.11650015,-0.12018938,-0.11817849,-0.065526634,-0.11746983,-0.117505595,0.008661869,-0.084626794,0.028571812,-0.10265489,-0.098057725,-0.088444464,-0.10023306,-0.08361465,-0.09125162,-0.11501925,-0.11088802,-0.09443065,-0.10702153,-0.015513154,-0.026443591,-0.11735602,0.2558577,-0.047656257,0.09822308,-0.11579884,-0.079682246,-0.09340897,-0.11162115,0.76391435,0.09497259,1.8964925,-0.11264902,-0.108133994,-0.09614182,-0.05866319,-0.113854386,-0.00049444067,-0.11491487,-0.112153605
Stk17b,0.70262265,0.70090026,0.35148033,0.34974,0.35721856,-0.45735508,0.32476264,0.42573884,0.6706315,1.2633457,-0.47995934,0.66537607,0.46765718,0.22161883,0.33667567,0.19577803,0.14990385,0.20167167,-0.191941,0.09034749,0.07810759,0.11081547,-0.05319174,1.0350916,-2.949789,-0.952402,-0.988057,0.15122485,0.9701751,-0.40609714,-0.47599947,-0.13074179,-0.36483982,-0.38056692,-0.20943724,-0.7126889,-0.350142,-0.12236277,-0.15890564,0.13000545,-0.24479553,-0.78249043,-0.32577816,-0.23486467,0.07381088,0.0076653045,-0.37475747,-0.31715795,-0.7558008,-0.017545449,0.10219552,0.17221013,-0.18092427,0.05252479,-0.4923239,1.0571158,0.74851507,0.33420774,-0.18927474,1.1744138,0.46168178,0.24078837,-0.014520325
Pgap1,0.12155838,0.11899761,0.047765512,0.14992405,-0.10630886,0.77632064,-0.33975923,0.05884698,0.059523404,-0.30229917,0.4332497,-0.049707446,-0.07435396,-0.028255498,-0.05956694,-0.17401439,0.038258262,0.039434593,-0.01305375,-0.31930453,-0.33063528,-0.120214246,-0.12142137,-0.33372754,-0.3398962,-0.33653384,-0.24849577,-0.33534893,-0.3354087,-0.009606411,-0.09849236,-0.019482033,-0.31057715,0.107215896,-0.09091378,0.119235955,0.083111465,-0.036462765,-0.005218854,-0.033057954,0.013222766,-0.18464561,-0.016657129,0.032487158,-0.33515862,0.08285775,-0.19461872,-0.06932369,-0.33255488,0.06985873,0.22146222,-0.03595299,0.4671946,0.18453744,0.19601476,-0.32728812,-0.31973866,-0.0073494194,-0.08518637,-0.32930362,-0.14599283,0.1488029,-0.32645977
Ankrd44,0.57348627,0.19312303,0.33668852,0.2422086,0.7978109,-0.79204994,1.878467,0.46681985,0.37493584,0.7020892,0.12802607,0.39579305,0.36539125,0.4067759,0.38562497,0.5772346,0.37035385,0.18108004,0.22803113,0.5688427,-1.0433418,0.38140908,0.363504,-1.2549936,0.3231375,-0.6308285,-1.5221176,-0.6422471,-1.9234881,-0.1817411,-0.16045298,-0.08137264,0.24970067,0.13543853,-0.3332933,-0.32862172,-0.36131844,-0.3405853,-0.0875959,-0.24923533,-0.31927028,-0.58030766,-0.14644916,-0.1766507,0.1693694,-0.047025837,-0.2631928,-0.5244539,-0.5986914,-0.13009667,-0.015464271,0.5923953,-0.12645438,-0.2768436,-0.5468971,0.9084245,0.37250605,-0.13749988,0.010891979,-1.8952943,-0.109088644,-0.36751536,-0.39560926
Coq10b,0.3520441,-0.035959523,0.061856013,0.23974252,0.26927826,0.9864342,-1.0172712,0.085914634,0.012217981,1.0093321,-0.33036482,0.12231898,0.052016176,0.1613155,0.024980262,-0.060144782,0.29758507,0.093190335,-0.06369142,-0.99354726,2.1410248,-0.042007085,0.13054305,0.7415038,-1.0174301,-1.0135303,0.5220734,-0.67944145,-1.0122253,-0.38721246,-0.071212664,-0.0784437,0.17066579,0.01361439,-0.11564192,-0.0664285,-0.12202944,-0.22145537,0.56412405,-0.15464023,-0.028899705,-0.24488962,-0.0754627,-0.10612132,-0.017075785,-0.16046363,-0.073581934,-0.16677561,0.07313399,-0.01072406,0.15527889,0.3202549,0.060062163,0.3113829,0.20455205,-1.0028068,0.23828696,0.09291778,-0.10633249,-1.0051444,0.2729216,-0.0009389494,1.2830095
Hspd1,-0.28946245,-0.22455415,-0.21598391,-0.31238613,-0.5470719,-0.48760682,-1.0075512,-0.8961001,-0.8178357,-1.7893231,0.05807768,-0.9047338,-0.8968052,-0.34609511,-0.485326,-0.29783213,-0.4596518,-0.31830156,-0.59463704,-1.4344301,1.0017534,-0.20209081,-0.24457784,-0.085369825,-1.0046927,-1.0748634,0.087452285,0.49478766,1.7200516,-0.008049226,0.6380438,0.42488605,0.12058093,0.020271922,0.4275315,0.07521193,0.4080576,0.35032967,0.53456235,0.17769118,0.40388405,0.13337868,0.50394315,0.54695064,-0.1676609,0.32660457,0.7108547,0.13750486,-0.31638896,0.18364473,-0.022043984,-0.35940272,0.04689703,0.1185161,-0.32656938,-1.2678167,-0.04871451,0.1961564,-0.19586532,-1.225755,0.14368527,0.03672297,0.5980223
Hspe1,-0.5075353,-0.14650129,-0.18248782,-0.078238875,-0.39560226,-0.8118173,-2.1382718,-0.5356386,-0.661514,-1.1997972,0.0014797859,-0.6319101,-0.7068128,-0.36424837,-0.54744357,-1.0491143,-0.95855254,-0.31815922,-0.9654087,1.2265271,0.55949026,-0.32248333,-0.37077004,-0.79502815,0.12109507,1.53525,-0.21410611,0.532417,-0.3095878,0.50589985,0.40184796,0.21231641,-0.3589491,-0.39069447,0.193805,-0.28246966,0.07524436,-0.06858464,-0.65586716,-0.50542694,-0.11284665,-0.91984147,0.50874686,0.5838146,0.41070646,0.7196681,0.67557347,-0.19577222,-0.16022107,0.20187247,0.3852922,0.26579124,0.34396726,0.2474767,0.03145227,-0.8313566,-0.06883322,-0.11077845,-0.5107862,0.6342448,0.6834639,0.53100646,0.5725261
Kctd18,-0.104297034,-0.045387205,0.16757236,-0.015732653,-0.20761919,-0.4765104,-0.48327237,0.043025628,0.09464565,-0.45883802,-0.11462946,0.075227715,-0.29120678,0.06955384,0.05532594,0.1051708,0.067739986,0.05831935,0.14437996,-0.4699302,1.085385,0.04254351,-0.02914262,-0.47933805,4.349104,-0.48116857,0.5977401,-0.032903746,-0.4804346,-0.052387517,-0.10480579,-0.08249868,-0.31425056,0.028895473,-0.04521029,0.12730967,0.051642813,-0.14984642,-0.20200452,0.14924337,-0.07333317,0.19561481,-0.097601786,-0.08135724,0.02665142,-0.32698497,-0.032840334,-0.14349486,-0.47857314,-0.11400571,0.00020054093,0.5688126,0.24372482,0.025035221,0.050893635,-0.47513777,-0.05034586,0.18142848,0.074982956,-0.4764524,-0.14894913,-0.31930214,-0.47459745
Sgo2a,-0.62454534,-0.3535982,-0.21186306,-0.21223183,-0.42148975,-0.24420886,-0.13185501,-0.06778163,-0.13681483,-0.5378428,0.1126531,0.23813169,0.12271244,1.2423124,1.3669024,1.8438702,1.6110657,1.0818784,2.0937684,-0.35354072,-0.23073937,-0.13513215,-0.16876163,-0.19722614,-0.1303705,-0.1668115,0.54194427,-0.17965363,-0.17900562,-0.1549715,0.21419117,0.16068274,0.066869974,-0.22236119,0.044847116,0.33830264,-0.2485675,-0.31658238,0.012110882,-0.097978346,-0.3993963,0.3729818,-0.523292,-0.5782347,-0.18171617,-0.22825521,-0.43901935,-0.8450629,-0.20993511,-0.545711,-0.3925255,-0.2856424,-0.35251176,-0.43455976,-0.39568284,-0.26701543,-0.34883586,-0.5092728,-0.2688512,-0.24517201,-0.18831202,-0.2259541,-0.2759931
