gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ccnd2,4288.87663074234,0.625323798291433,0.312009922176163,2.00417920664193,0.0450508671338381,0.461246540357294
Rps13-ps5,2.24314074127061,-1.31197933014665,0.914860674987977,-1.43407555490774,0.151550702928376,NA
Dnajc11,913.722564363601,0.0143055812551079,0.197060782328603,0.0725947653615471,0.94212859236732,0.996638045221156
E2f4,1096.18354587763,0.355279333306748,0.154469662043637,2.29999424227642,0.021448546244018,0.325541808337859
Ighe,11.4393481199626,0,0.463421167652416,0,1,1
Bahd1,101.398177408476,-0.315804963995448,0.347405869565064,-0.909037502419926,0.363330330270673,0.83299728503729
Gsg1l,6.10870772535349,0.135896610411254,0.849572474974067,0.159958819776267,0.872913513498495,NA
Galr2,0.557035425454149,0.0791334708498655,0.450486776670701,0.175662139152446,0.860559381292263,NA
Mblac1,15.1040481143029,-0.378355698440597,0.790849515925582,-0.478416804741649,0.632353575246436,0.933685126940722
Gpx2-ps1,5.06692410125735,-0.194082048659515,0.86566275995976,-0.224200528931771,0.822601271920228,NA
Phf10,876.405571598496,0.00322958171770957,0.220822303844574,0.0146252514419137,0.988331153668563,1
Dqx1,322.666555194641,-0.425430922421147,0.377046170495269,-1.12832580122037,0.259182350867622,0.765679072136497
Chml,71.3001156264321,-0.939081630724832,0.36436902256137,-2.57728174619088,0.00995807459551889,0.234815666973225
Slc27a4,162.676753096218,0.128888800490921,0.273775453976464,0.470782893860169,0.637795781489208,0.934876459071448
Ddx47,894.332325668487,0.317105689098903,0.17100162596348,1.85440160181065,0.0636817258229516,0.523224964396372
Galnt6,590.371227952249,0.0648258857730397,0.271475030632189,0.23879133790713,0.811267387309143,0.975186987026175
Opn3,13.0144866603331,-0.483326967453378,0.75640165664299,-0.638981899641054,0.522834706972853,0.898567676692764
Lgr4,4.14352625623711,-0.431292149249005,0.934572439388071,-0.461486056159972,0.644449923132146,NA
Cerk,135.667701454243,-0.362623667063923,0.271950905575475,-1.33341592040878,0.182395350718424,0.705450554583494
Tlcd2,79.8895474218934,0.843051483920318,0.374304712957406,2.25231330179979,0.0243024801544906,0.344293698763724
Adipor1,1221.01485200945,0.277327897585745,0.17766646961133,1.56094674584596,0.118536316501073,0.625409631776881
Acsl1,67.5588484076475,0.271004191825792,0.464951728671397,0.582865220439524,0.559984035298256,0.909348611091995
Vsx1,0.703550474938108,0.00413293803350062,0.649885546170818,0.00635948600157712,0.994925898506756,NA
Gm16250,0.0786976119658376,0,0.448717947245699,0,1,NA
Olfr1066,0.142050067984579,0,0.448717947245699,0,1,NA
Gm19257,0.0406297331121048,0,0.448717947245699,0,1,NA
Ins2,0.239057708242654,0,0.448717947245699,0,1,NA
Olfr1069-ps1,0.0710147019294444,0,0.448717947245699,0,1,NA
Gm17764,26.1742172731293,1.23496471110001,0.654400879556491,1.88716847681651,0.0591376687752964,0.511896153998839
Gm48628,0,NA,NA,NA,NA,NA
1600012H06Rik,352.911381159254,-0.10178144479154,0.252243075682004,-0.40350540650659,0.686576458226626,0.944284470425657
Olfr1070-ps1,0.076193752268306,0,0.448717947245699,0,1,NA
Kng2,0.250538467362356,0,0.448717947245699,0,1,NA
