wilcoxon,t-test,t-test_overestim_var
Ctdnep1,Frmd4b,Mrps18b
Slc35c1,Zranb2,Rel
Slc25a37,Ttc32,Fzr1
Eif2a,Rapgef5,Atpsckmt
Nek7,Bri3,BC055324
Isg20l2,Atpsckmt,Trnau1ap
Tsg101,Naa40,Raf1
2810004N23Rik,Cops8,Xrn2
Rer1,Atg5,Larp1b
Emc2,Tbrg4,Gnl3l
Cc2d1b,Agfg2,Ston2
Sdf2,Slc25a33,Nutf2-ps1
Pigyl,Plekhj1,Coq3
Trim35,B9d1,Serp2
Sipa1,Mthfsl,G3bp2
Mapre1,0610009B22Rik,Cul2
Sh2d2a,Oard1,Iqgap3
Nifk,Fmnl1,Dctn2
Tardbp,Syne3,Rad23b
1110065P20Rik,Eif4enif1,Nmd3
Por,Ehd1,Usp48
Aggf1,Nelfcd,Frmd4b
Herpud1,Gatad2a,Crybg3
Ppp1r15b,Tmsb4x,Fam120a
Pigs,Vamp8,Gtpbp4
Denr,Ube2z,Naa40
Clp1,Pop1,Rpap3
Camta1,Donson,Ndc1
4833439L19Rik,Ilk,Furin
Ankrd40,Smarcad1,Ifngr1
Dlst,Slc25a37,Trmt6
Fam192a,Tiprl,Gm45902
Mkrn2,Camk4,Ms4a6d
Naxd,Wars,Arxes2
Odr4,Plrg1,Camk4
Mrps18b,Yrdc,Ubxn1
Ube2q2,Fzr1,Dhrs7b
1110059G10Rik,Slc16a3,Stx12
Ppp4c,Hsd17b12,Yaf2
Mrpl48,Isoc1,Tbrg4
Thumpd1,Cggbp1,Tube1
Tfip11,Cers2,Ccdc59
Clta,Nucb1,Donson
Med10,Tada2a,Nln
Smarca4,Larp1b,Commd7
Tent2,Pes1,Tpr
Eif2b3,Cib1,Rpl36al
Vps26c,Rpap3,Mcts1
Kcmf1,Stx12,Cep89
Gtf2h1,Rab2a,Rwdd4a
Nop2,Selenot,Cops8
Ap1ar,Jmjd6,Rab5a
Ash2l,Meaf6,Eno1b
Clpx,Mrpl19,Hspe1-rs1
Ccdc127,Dhrs7b,Rhog
Atp10a,Timm21,Adam8
Cnot10,Agpat1,Misp3
Bscl2,Lamtor1,Agpat1
Polr1c,Chmp6,Med12l
Sap18,Dnajc21,Coq4
Reps1,Zfp511,Akr1b3
Ppp2r1b,Lrp10,Ssbp3
Rrn3,Elp5,2810004N23Rik
2610507B11Rik,Ksr1,Tex261
Sar1a,Coq3,Pigt
Secisbp2,Gins3,Tbc1d2
Scaf4,Nfs1,Ube2z
Eif3l,Chmp4b,Trappc3
Ddx27,Phb,Akap1
Mrpl57,Myd88,Ptpn3
Plpbp,Clpb,Eif4enif1
Exosc7,Babam1,Smarcad1
Romo1,Hypk,Clpb
Fastkd2,Tm2d2,Plrg1
Ndufb5,Fam72a,Def6
Cat,Gusb,Atp6v1f
Slk,Leo1,Wars
Mtpap,March5,Myd88
Slc25a19,Zgrf1,Chmp6
Mgat2,Malsu1,Med21
Eif5b,Nipsnap3b,Pes1
Ranbp3,Rmi2,Smchd1
Stk19,Nfkbib,Nelfcd
Vps52,Gsap,Lmnb2
Sirt1,Crcp,Elp5
Nup214,Furin,Atg5
Ube2e1,Noa1,Tomm7
Ndufs8,Cd82,Becn1
Lamtor5,Lnpk,Rmi2
Chst2,Ppa2,Meaf6
Snx12,Grb7,Oard1
Gmfb,Ndc1,Isoc1
Haus5,Fam104a,Yrdc
Mphosph8,Gtf2h2,Foxk2
Ecsit,Mast2,Prkce
Plin3,N4bp1,Cpt1a
Necap2,Srprb,Sc5d
Sympk,H2bc4,Timm21
Dgkh,Sc5d,Zranb2
Cenpl,Ddx18,Nucb1
Snapc5,Fasl,Ehd1
Uqcrc2,Pithd1,Bri3
Arpc2,Troap,Tm2d2
G6pc3,Prpsap1,Rpl14
Rbl1,Txndc9,Noa1
Apex1,Serpinb1b,Rps17
Mettl6,Med8,Zdhhc16
Smim3,Rhbdf2,Gtf2h2
Csnk1d,Eno1b,Vamp8
Ap1m1,Zdhhc16,Kif5b
Dcaf1,Lsm11,Sf3b3
Spg21,Glrx2,Nek6
1700017B05Rik,Snx1,Zfp511
Dhx15,Ms4a6d,Cox11
Slc35e1,Slc7a1,Leo1
Nsmce3,B3gat3,Hsd17b12
Mrpl21,Fut7,Fbxo48
Tuba1a,Emc2,Fmnl1
Ddx52,Parp2,Jmjd6
Aplp2,Mrpl38,Ssr4
Cacna1s,Nln,Gusb
Cenpi,Eif1,Vcl
Lsm10,Hspe1-rs1,Gatad2a
Hmgcs1,Ddx24,Ilk
Chp1,1700123O20Rik,Srprb
Snd1,Tmem160,N4bp1
Lrrc58,Gtf2h4,Tiprl
Cfdp1,Spag7,Ap1s2
Otud4,Rbm15,Nfs1
Ints14,Smpd4,Crcp
Phpt1,Batf3,Mrpl19
Naxe,Cox11,Arpc1b
Tnpo1,Ndufaf1,Nfkbib
Smarcd1,Lancl2,Lsm11
Kdelr1,Lsr,Babam1
Flna,Pfdn2,Cggbp1
Mrpl34,Lmnb2,Cers2
Tmsb4x,Rabl6,Cib1
Polh,Atp6v1c1,Wdr62
Cyth2,Cpt1a,Plekhj1
Btbd1,0610010K14Rik,Mcu
Lgals3bp,Ergic3,Dnajc21
Hmg20b,Chtop,Kremen2
Ggct,Foxk2,Phb
Ubxn2a,Haus3,Pxmp2
Taf5l,Mphosph8,Pdxk
Srrm1,Ccar1,Lnpk
1110004F10Rik,Ube2g1,Lrp10
Rab27a,Strbp,Slc7a1
Prkag1,Gemin7,Pithd1
Bcat2,Crybg3,Cep76
Dapp1,Gtf3c6,Gpr183
Pigk,Prkag1,Gtf2h4
Rrp9,Taf1d,Osgin2
Paox,Csnk1a1,Upk1a
Sfn,Coq4,March5
Ctdspl2,Polr1e,Smpd4
Usp16,Btbd1,Ltb4r1
L3mbtl2,Cep89,Igfbp6
Acad9,Rpp21,Ppa2
Wdr82,Pfkl,Tmem101
Ahcy,Rad50,Fuom
Atad3a,H2bc14,Prpsap1
Sptlc1,Coa7,Bid
Fdxr,Rad23a,Polr1e
Mfsd14a,Cyfip2,Malsu1
Larp4,Noc2l,Nipsnap3b
Nxf1,Prkce,Ssx2ip
Casp7,Dmwd,Igkc
Appl1,Rps17,Trib1
Stt3b,Ap1s2,Selenot
Plekha2,Dda1,Ndufaf1
Adprm,Gm45902,Gtf3c5
Med30,Anapc16,H2bc3
Jdp2,Tube1,Coa7
Gid8,Gpn2,Ankle1
Ogfr,Prrc2a,Mfsd13a
Pip4k2c,Slk,H3c4
Ssbp3,Ift20,Gpn2
Pop1,Rad18,Snx1
Cstb,Nup188,Hypk
2610002M06Rik,Med11,Pnp2
Dnajc13,Ubl5,Cd82
Grb2,Osgin2,Lamtor1
Slain2,Stk32c,Rbm15
Tmem39a,Leprot,Leprot
Cdc37,Gpr183,Rab2a
Hmgcl,Cdca4,0610010K14Rik
Knop1,Pdcd10,Parp2
Mmgt2,Tmem101,Ddx18
Gale,BC055324,Cep78
Elac2,Dtd2,Pcyt1b
Idh3b,Sf3a2,Haus3
Pms2,Mrpl52,Helq
Tbk1,Wdr3,Pdcd1lg2
Gga1,Wdr43,Strbp
Kti12,Ube2d3,Ube2g1
Flywch1,Bid,Glrx2
Lin9,Wdr75,Tamm41
Pex2,Xrcc1,Med8
Epas1,Helb,Rabl6
Npepps,Echs1,Atp6v1c1
Fam204a,Snw1,Txndc9
Golm1,Pole2,Fam104a
Fcf1,Upf3a,Smim24
Uck1,Sdhaf2,B3gat3
Klhdc2,Pdxk,Mrpl38
Dcaf12,Dync1li2,Dars2
C1galt1,Rnf26,Emc2
Ap1g2,Tmem30a,Mgst3
Micu2,Tamm41,Xrcc1
Trafd1,Nutf2-ps1,Nup188
Exosc10,Nampt,Spag7
Pygb,Wrnip1,1700123O20Rik
Dxo,Lrrk1,Mphosph8
Txnrd2,Hira,Rad18
Gipc1,Ywhag,Rnf26
Rbmx,Pitrm1,Prkag1
Ccdc86,Med7,Hira
Mdm2,Gtf3c5,Nampt
Nat10,Sys1,Gtf3c6
Fbl,Akap1,Ergic3
Jpt1,Smim7,Amdhd2
Taf1b,Dctn5,Med7
Med8,Prpf3,Noc2l
Smarcc2,1700020L24Rik,Pfkl
Fmc1,Puf60,Chmp4b
Insig1,Stard7,Gemin7
Tmf1,Fam98b,Cchcr1
Med29,Amdhd2,Med11
Setd6,Orc3,Wdr3
Bloc1s4,Vamp3,Tnfrsf1b
Eif2ak1,Mcu,Btbd1
Ncf4,Nudt2,Dync1li2
Mrps16,Dars2,Enoph1
Adipor1,Cndp2,Dtd2
Ecpas,Tnfrsf1b,Mad2l2
Nup98,Farsa,Cdca4
Sh2d1a,Trappc5,Bco1
Rad17,Gm17018,Eif1
Acsl4,Lsm14a,Pitrm1
Slc7a6os,Znrd1,Chtop
Hmgxb4,Ctcf,Wdr75
Atp6v0a2,Helq,Slk
Zdhhc21,Cd9,Dctn5
Tomm70a,Slc38a10,Prpf3
Xpo4,Dpy19l1,Cd9
Sntb2,B9d2,Plpp1
Ethe1,Rraga,Fastkd3
Mrps23,Csnk2a1,St6galnac6
Ufsp2,Entr1,Helb
Oma1,Ltv1,Taf1d
Ripk1,Chmp5,Ddx24
Tmem189,Ttc39c,Rad50
Nudcd1,Dazap2,Ermn
Fbxw8,Enoph1,Cetn4
Rb1,Xrcc6,Xrcc3
Stim2,Mad2l2,Sf3a2
Mrps31,Cep78,Trim47
Timm9,Ppp4r3a,Echdc2
Rbpj,Mtdh,Nop2
Fxr1,Pcbp2,Ccar1
Lmnb2,Snrnp200,Rad23a
Rnf121,Mpp2,Cyfip2
Gpr65,Kpna1,H3c11
Cnot3,Trib1,Pole2
Tex10,Zc3h14,Tmem160
Slc25a13,Mettl16,Dda1
Hnrnph2,Cep76,Pfdn2
Sqstm1,Ppie,Wdr43
Rbm34,Arxes2,Sdhaf2
Asxl1,Ddx56,Nudt2
Fxr2,Kdm2b,Upf3a
Rmi1,Zc3hc1,Wrnip1
Rida,Vps51,Cndp2
Egfl7,Pxmp2,B9d2
Mrps15,Coro1a,Vps51
Rnf216,Serp2,Vamp3
S1pr4,Clpp,Arid3a
Tmem222,Kdelr1,Prrc2a
Mien1,Exph5,Rpp21
2310061I04Rik,Nop2,Ywhag
Keap1,Pif1,Slc38a10
Arl8b,Cltb,Ptpn12
4930503L19Rik,Kremen2,Ift20
Bnip1,Psmd5,Stard7
Tomm20,Fastkd3,Cyfip1
Med4,Dbnl,Orc3
Tgds,Coa5,Echs1
Heatr1,Tdp2,H3c6
Rmdn3,Bola2,Anapc16
Mrps33,Eci1,Mrpl47
Wdyhv1,Mrrf,3110082I17Rik
Brpf1,Zw10,Sult2b1
2510039O18Rik,Fuom,Entr1
Ska3,Cand1,Gm10282
Rpf1,Kcmf1,Slfn9
Tbc1d15,Triobp,1700025G04Rik
Srsf1,Mrpl47,Zc3hc1
Btg3,Snd1,Xrcc6
Ppm1d,Ptpn12,Ddx56
Ythdc2,Misp3,Rwdd2b
Cwc22,Smim24,Taco1
Chst12,Mgst3,Gpsm2
Thap7,Snx6,Smim7
Card19,Dhx29,Fam98b
Utp15,Cap1,Tmem30a
Cyb5r1,Srp14,Mrrf
Atp8b2,Ssx2ip,Casp7
Tsnax,Mrps9,1810055G02Rik
Pdcd6,Haus5,Csnk1a1
Glmp,Zfp593,Pogk
Txndc11,Golga7,Rraga
Cdc73,Faim,Slc25a19
Klf10,Zdhhc3,Dipk1b
Mis12,Casp7,Dpy19l1
Smim20,Rbm28,Kpna1
Spata5,P2ry12,Pdcd10
March5,Stt3b,Kcnk7
Nop14,Rwdd2b,Rsph1
Wdr12,Acd,Mettl16
Hmces,Mcrs1,Trappc5
Mbd4,Ndufa2,Snw1
Abcb1b,Gtf2h3,Haus5
Ammecr1,Slc2a1,Kdm2b
Tmem214,Psmg1,H2bc8
Ddx49,Itpripl1,Grwd1
Atp6v0d1,Nedd1,Slc2a1
Rnf149,Vti1b,Ltv1
Glrx5,Grwd1,L2hgdh
Pphln1,Rab1b,Eci1
Pnpla2,Tor2a,Ndufaf5
Spcs2,Tbc1d2,Slc4a8
Slu7,Gpsm2,Tyw5
Ctnnbip1,Tyw5,Triobp
Nip7,Smtn,Farsa
Copz1,Dhcr24,Nploc4
Tfam,H2ac10,Ubl5
Taf10,Prss57,Sys1
Apool,Igkc,Puf60
Zfp593,Slc25a19,Utf1
Hdgfl2,Pde4a,Mrpl52
Mpg,Ercc1,Psmd5
Tspan4,Upf1,Gm17018
Bag2,Anapc7,Casp4
Rhot2,Tbl1xr1,Chmp5
Ubl3,Smco4,Morn2
Mafg,Slfn9,Dhcr24
Wdr74,Ier3ip1,Gtf2h3
Tmed10,Nploc4,Zw10
Zcrb1,Lactb,Ppie
Nln,Iqgap3,Nedd1
Ppie,Tfip11,Tfip11
Enoph1,Cchcr1,Coro1a
Clasp1,Aasdhppt,Itpripl1
Becn1,Aaas,Neto2
H2bc11,Dhrs1,Cand1
Snap29,Trp53i11,Cltb
Abhd5,Carm1,H2ac15
Ints13,Pdha1,Carm1
Timm10,Rpl31,Coa5
Clk3,Ddx54,Lsm14a
Gsap,Gpn3,Dhrs1
Actr1b,Adam8,Ctcf
Atp2c1,Ctdnep1,Znrd1
Iars2,Rala,Mfsd2a
Ufl1,Sacm1l,Acd
Senp1,Taf5,Kdelr1
Hddc2,Yipf4,Csnk2a1
Arhgef2,Heatr3,Gas2l3
Mapkap1,Cyb5r1,Kcmf1
Rcc2,Ptpn3,Rpl31
Emc7,Alg5,Cyb5r1
Ctu2,Rbis,Zc3h14
Nom1,Sinhcaf,Snrnp200
Vps26b,Slc35a4,Dhx29
Impdh1,Eif2b2,Ppp4r3a
Tma16,Eif5,Ptpn13
Coq3,Nbeal2,Hic1
Nckap1l,Bclaf3,Taf5
Dnajc11,Ankrd26,Rnf157
Yipf4,Ston2,Psmg1
Ap3b1,D16Ertd472e,Tdp2
3110009E18Rik,Fis1,Clpp
Tm9sf2,Pyurf,Ankrd26
Mtmr1,Fth1,Ercc1
Rhog,Ndufa13,Sacm1l
Srrd,Wsb1,Ube2d3
Ctr9,Drg2,Nbeal2
Slf1,Vcl,Mtdh
Nme6,Pds5b,Aaas
Ints3,Cox20,Snd1
Uhmk1,Zfp622,Lactb
Prrc1,Pinx1,Scarb1
Ap2m1,Msl3,Dazap2
Atg3,Mfsd13a,Pyurf
Elp6,Rnf168,Smco4
Bola1,Mea1,Pimreg
Tsr3,H3c6,Faim
Spata24,Acly,Abhd14a
Inf2,Zcchc8,Golga7
Gskip,Yy1,Zdhhc3
Klf16,Ankle1,Mcrs1
Zbtb11,Hadhb,Heatr3
Mob1b,1700025G04Rik,Zfp593
Acot13,Sept9,Dennd5a
Thoc5,Wdr62,Rab1b
Dimt1,3110082I17Rik,Socs2
Bax,Arid3a,Anapc7
Ttc9c,Abhd14a,Ppp2r1b
Mrps14,Ndufaf5,Mrps9
Prpf8,H2bc3,Fosb
Stard10,Dnajb1,Tor2a
Lrrc8a,Wdr36,Bclaf3
Smg7,Zdhhc6,Aasdhppt
Ttc33,Scarb1,Rbm28
Med19,Hnrnpl,Tbl1xr1
Utp4,Naa35,Pgm2
Mdfic,Pgm2,Snx6
Cib1,Ppp2r1b,Trp53i11
Atad1,Myef2,Rnf168
Mrps21,Tmem147,Dyrk3
Mrpl41,Med12l,Dbnl
Lrrfip2,Ndufb4,Il18
Pqbp1,Trappc6b,Rnf121
Glyr1,Triap1,Mtmr9
Prkce,Ube2b,Pidd1
Tmem242,Mrpl48,Stt3b
Cwc27,Qk,Vti1b
Coa6,Pcnt,Bola2
Eif3d,Eml3,Slc35a4
Tmem101,Taf1,Gpn3
Jade1,G6pc3,Sfn
Wrap73,Brcc3,Acsf3
Pfdn6,Elp6,Upf1
Haus2,St6galnac6,Pinx1
Lrrc42,Casp4,Acap3
Camk2g,Col4a3bp,Txnrd2
Tmem251,Pin4,Rala
Emg1,Surf1,Cap1
Wdr77,Apex1,Rabl2
Rapsn,Dlst,Pcbp2
Rab22a,Slc39a7,Wsb1
Sem1,Sirt2,Sinhcaf
Tagap,Pnkd,Elp6
Hspe1-rs1,Ankrd13a,Ggt1
Mta1,Txnrd2,G6pc3
Parvg,Pdcd1lg2,Fth1
Virma,Nek6,Elac2
Ranbp9,Rnf121,Drg2
Nfatc1,Nacc1,Zfp622
Ap2a2,Gm10282,Myef2
Sgcb,Sfn,Ier3ip1
Rab6a,Tomm34,Triap1
Ift46,Ggt1,Srp14
Pttg1,L2hgdh,Alg5
Fancd2,3830406C13Rik,Eif2b2
Ecd,Polr2a,Ctdnep1
Gak,Sap30bp,Msl3
Prpf6,Galnt1,Rbis
Mrps9,Fosb,Zdhhc6
Rngtt,Nap1l4,Katnb1
Kifc1,Dnttip1,Eml3
Cpsf3,Taco1,Mea1
Sh3glb2,Ppp2r3c,Wdr36
Lsg1,Twf2,Ddx54
Pcnp,Preb,Pdha1
Nosip,Rrp8,Tnfrsf8
Dsn1,Comtd1,Ndufa2
Med6,Ikzf3,Snrnp35
Hsdl2,Prex1,Zcchc8
Cyb5r3,Upk1a,D16Ertd472e
Sap30l,Atp5e,Cdkn2c
Apmap,Calu,Yipf4
Slamf1,Dennd5a,Acly
Tgfb1,Rnaseh2a,Pds5b
Rcn2,Elac2,Abi2
Evi2a,Mtmr9,Tfb1m
Dpm1,Tfrc,Apex1
Rala,Bag6,Rrp8
Taf6,Echdc2,Nacc1
Rpain,Haus7,Rmdn3
Heatr6,Fbxo48,Cox20
Dars,Rmdn3,Ift52
Lasp1,Sike1,Naa35
Aup1,Myl6,Trps1
Apeh,Galnt7,Dnajb1
Serinc3,Akirin1,Qk
Tonsl,Map4,Col4a3bp
March6,Snip1,Taf1
Mrpl9,Cyfip1,Fbxo42
Dnpep,Trps1,Bcl2l1
Cbwd1,Yipf5,Axl
Copb1,Acap3,Pcnt
Map3k4,Polb,Eif5
4921524J17Rik,Ppp2r5c,Sirt2
Pstpip1,Neto2,Tlcd2
Nrgn,Ift52,Comtd1
Pcgf6,Cetn4,Ikzf3
Pqlc1,Cmas,Calu
Inip,Timm9,Cmpk2
Tedc1,Morn2,Mrpl48
Sema4d,Uxt,Sap30bp
Ddx39b,Abi2,Ppp2r3c
Lrrc40,Cdkn2c,Brcc3
Atp8b4,Cmc1,3830406C13Rik
Cdkn2c,Scamp3,Hadhb
Dynlrb1,Mybbp1a,Cercam
Stk26,Lypla1,Slc39a7
Vac14,Brd4,Tfrc
Bmp2k,H3c11,Eomes
Bloc1s6,Gtf3c1,Dlst
Tpgs1,Bad,Haus7
Rabif,Pidd1,Tmem147
Tshz1,Ormdl1,Pnkd
Commd7,Ptpn13,Ptges2
Npepl1,Acot9,Sept9
Mprip,Bet1,Ormdl1
Anp32a,Golph3,Mfsd1
Polr2e,H3c4,Skap2
Atxn7l3,Katna1,Cdr2
Lsm1,Cope,Fis1
Cox7b,Sec23ip,Ankrd13a
Hmgn1,Plec,Preb
Yars2,Cdpf1,Dnttip1
Mtfr1,Aebp2,Prex1
Med14,Vkorc1l1,Hnrnpl
Lsp1,Ythdf1,Ndufa13
Dhx8,Ltb4r1,Myl6
Gpi1,Rpf1,Dnajc25
Psen2,Sult2b1,Trappc6b
Ankrd49,Fxr1,Yy1
Siah1b,Igfbp6,Anxa4
Qrsl1,Tsen15,Rnaseh2a
U2af2,H2bc8,Polb
Vps26a,Vps53,Chchd6
Gpalpp1,Atxn10,Tomm34
Trak1,Fbxo42,Snip1
Mtf2,Mfsd1,Ndufb4
Atxn10,Kctd5,Gzmc
Lrp10,Rprd1b,Mybbp1a
Vamp4,Ptges2,Surf1
Atp5mpl,Rnf157,Pin4
S100a11,Pml,Galnt7
Stk35,Pafah1b1,Klf16
Supt6,Aida,Sec23ip
Stxbp2,Chst12,Chst12
Ints1,Nanp,Srrd
Ppp1r12c,Nr2c2ap,G6pdx
Fam162a,Kcnk7,Yipf5
Commd9,Gpat4,Galnt1
Pcid2,Acsf3,Uxt
Msh2,G6pdx,Bad
Wdr70,Tra2b,Pml
Parg,Xrcc3,Ptgr1
Btaf1,Pnp2,Tjap1
Ppp2r5d,Odf2,Cpd
Mcm3ap,Cenpq,Kctd5
Stat5a,H2ac15,Vkorc1l1
Dctn3,Cmpk2,Timm9
Tmem147,Thoc1,Tsen15
Klc1,Pogk,Polr2a
Rnf20,Anapc10,Bag6
Dhx40,Eif2b4,Lpcat1
Tada2a,Snrnp35,Ube2b
Rars2,Pcyt1b,Gtf3c1
Smarcd2,Lpcat1,Xcl1
Tmed5,Srrd,Katna1
Taf2,Anapc13,Cmas
Med25,Rab5c,Bet1
Cops7a,Rab9,Acot9
Dusp1,Qars,Map4
Tprkb,Yipf1,Sike1
Pdpk1,Ccdc167,Fam81a
Ndufaf4,Klf16,Aldh18a1
Usp10,Chchd6,Csrnp1
Traf2,Hddc2,Akirin1
Ncstn,Cdr2,Lypla1
Mthfs,Katnb1,Fastkd2
AI413582,Smim11,Ythdf1
Rap1gap2,Pimreg,Nap1l4
Arl3,Ramac,Twf2
BC003965,Dipk1b,Dynlt1a
Nipsnap1,Fastkd2,Cmc1
Thumpd3,Aldh18a1,Gpat4
Zcchc9,Mtf1,Pi4k2b
1700025G04Rik,Larp4,Zranb3
Lrrcc1,Dynlt1a,Cdpf1
Dnlz,Hsbp1,Aida
Ap2b1,Ndufaf7,Tjp2
Srsf11,Atp8b4,Golph3
Chfr,Hnrnph2,Abcb8
Sel1l,Plekhf2,Camk2n2
Hk1,Glyr1,Vps53
Sec31a,Ints14,Nanp
Edem1,Mmgt2,Anapc10
Gen1,Nemf,Ydjc
Ddt,Ash2l,Plec
Lypla2,Slc4a8,Rab9
Lpcat1,Ntan1,Cope
Alkbh5,Csrnp1,Rprd1b
Yif1a,Tjap1,Mcub
Clns1a,Bcl2l1,Ddah2
Selenof,Mfsd2a,Eif2b4
Rad50,Sri,Mmgt2
Cnot2,Dnajc25,Vat1
Acaa1a,Zdhhc5,Plekhf2
Ppp2r5e,Bco1,Specc1
Zcchc10,Kras,Sfmbt1
Suds3,Ndufa3,Mipep
Xlr4a,Nras,Ppp2r5c
Ankrd54,Rap2c,Scamp3
Atg4d,Atp6v1e1,Rpf1
Rif1,Ubqln1,Fam83d
Hadha,Abt1,Tnf
Zfp622,Guk1,Mtf1
Chchd5,Nsmaf,Aebp2
Cmc1,Med28,Ipp
Arfip2,Plpp1,Odf2
Lpin2,Vps26c,Ccdc167
Pgm3,Sfmbt1,Fxr1
Ciao1,Impad1,Ccdc92
Scamp2,Skap2,Nr2c2ap
Tyw1,Utf1,Cenpq
Prkab1,Abcb8,Yipf1
Lrpprc,Prcc,Atxn10
Fam110a,Socs2,Ints14
Anxa6,Ammecr1,Rab39b
Bag4,Ermn,Acot11
Chchd3,Trim47,Mrps2
Scyl2,Psen1,Myadm
Paf1,Ufd1,Ndufaf7
Ryk,Stub1,Brd4
Smim10l1,Uba5,Qars
Cmas,Gmpr2,Chpf
Tmem258,Mipep,Phlda2
Tmem107,Tbc1d10b,Eps8
Gmcl1,Eomes,Thoc1
Yipf3,Nomo1,Larp4
Rbm22,Usp16,Anapc13
Drosha,Mospd3,Prcc
Ebpl,Mzt1,Mpzl2
Mob2,Kxd1,Atp5e
Eif2ak2,Tfb1m,Tmem39b
Mboat7,Tada1,Nsmaf
Abhd14a,Ydjc,Vps26c
Zc3h15,H13,Hddc2
Svil,Ptgr2,0610010F05Rik
Alg10b,Timm44,Urb2
Mtmr9,Mrps2,Dab2ip
Znhit6,Rps6ka4,Atp8b4
H1f0,Cercam,Impad1
Eps15,Map2k1,Ammecr1
Slc24a5,Tada3,Rap2c
Urm1,1600002K03Rik,Zdhhc5
Pdzd8,Trnt1,Lpcat4
Noc3l,Anapc2,Psen1
Tvp23b,Stk11,Tpm3-rs7
Uimc1,Ipp,Tada1
Cstf3,2210016F16Rik,Rab5c
Anapc13,Hic1,Myl6b
Cenpc1,Axl,Ptgr2
Tmem128,Dnm1l,Smim11
Ap3m1,Tmem39b,Acyp2
Ndufs7,Mpc2,Gmpr2
Cxxc1,Urb2,Ppm1j
Cep135,Chpf,Pafah1b1
Cox10,Fmc1,Tra2b
Bhlhb9,Msh2,Ramac
Ptges2,Aup1,Gtsf1
Klrg1,Pi4k2b,Mospd3
Ilf2,Wasf2,Hnrnph2
Tubgcp3,Klhdc2,Abt1
2310033P09Rik,Vat1,Tbc1d10b
Cul5,Rnft1,Gm20604
Riok2,Pik3cg,Rps6ka4
Rhno1,1810055G02Rik,Uba5
Washc1,Rsu1,Nomo1
Zfp410,0610010F05Rik,Cbfa2t3
Ndufa9,Tpm3-rs7,Ufd1
Creg1,Trmt2a,Hsbp1
Dnajb1,Alkbh1,Steap3
Ubtf,Mapkapk2,Glyr1
Slc48a1,Eif2b3,Fam20a
Icam1,Rsph1,Nemf
Mak16,Gm20604,1700037H04Rik
Pdcd11,Anxa4,Shld3
Borcs5,Ccnk,Ash2l
Mrs2,Actr1a,Ntan1
Mtmr2,Copa,Atp6v1e1
Glul,Ergic1,Arhgap21
Pdxk,Glmn,Rhoc
Myl12a,Lpcat4,Ergic1
Snrnp200,Zranb3,Mzt1
Rwdd2b,Fip1l1,Map2k1
Commd4,Ccdc92,Ninj2
Rbm27,Smarcd2,Tada3
Zfp326,Apaf1,Dctd
Topors,Pdcd6ip,Plod2
Ppan,Ndufaf3,Trnt1
Helq,Lasp1,Eif2b3
Rabepk,Atp6v0b,Alg10b
Twf1,Nek7,6720489N17Rik
Sdhaf4,Dyrk3,Gpr55
Ppp1r11,Aggf1,Mapkapk2
Terf1,Gabpb1,Dclre1a
Fars2,Tnf,Dnm1l
Mtfr2,Tsta3,Timm44
Gmppa,Nudt16l1,Ndrg1
Tm2d3,Slc25a17,Ubqln1
Gltp,Adipor1,Usp16
Fam120a,Cuedc2,Mybl1
Gpank1,Shld3,Anapc2
Ercc3,Pstpip1,H2ac11
Sde2,Dusp19,Gfod1
Cdk5rap3,Coro7,Guk1
Dctn4,3110040N11Rik,Pik3cg
Zfp830,Tpgs2,Coprs
Gxylt1,Gas2l3,Glmn
Emc6,Ncf4,Gabpb1
Gpn1,Sap30l,Kxd1
Aatf,Safb,Nras
Nfx1,Itpr1,1600002K03Rik
Fam117b,Mcub,Rnft1
Faf2,Dhps,Cgas
Skap2,Pwp1,Dennd5b
Dars2,Ptcd3,Apaf1
Zfp598,Rbm7,Commd10
Ccdc82,Nt5c,Rsu1
Ydjc,Ociad1,Gcnt1
Isca1,Wwp2,Dsp
Alg5,Alg10b,Sri
Ncoa4,Dapk3,Tinf2
Setdb1,Hilpda,Ccnk
Ctdp1,Ppil3,Ndufa3
Fosb,Il18,Hes1
Med31,Cpsf6,Klhdc2
Ndufb1-ps,Bcl2l12,Kras
Dusp4,Yme1l1,Itgam
Stx8,Actr10,Pcgf2
Nfkbia,Cmip,Loxl2
Tmem223,Minpp1,Alkbh1
Mnat1,Tjp2,Slc25a17
Tor1aip2,1700037H04Rik,3110040N11Rik
Thoc1,Wdcp,Creb3l1
Nebl,Jak2,Med28
Trappc2l,Sf3b1,Trmt2a
Gtf3c5,Commd10,Stub1
Abhd17b,Traf7,Tpgs2
Arfip1,Rb1,H4c11
Pgam5,Sdcbp,Stk11
2310022A10Rik,Dclre1a,Hilpda
Khdc4,Knop1,Nek7
Shc1,Dhrs4,Ly96
Stimate,Snx2,Jazf1
Casp4,Brk1,Lancl3
Atp6v0e,Rnaseh1,H13
Abcb9,Pex7,Ndufaf3
Wbp11,Dctd,Fmc1
Fbxo33,9530068E07Rik,Msh2
Mrpl36,Copz1,Ncf4
Selenom,Sac3d1,Dusp19
Cep250,Csnk1d,Ptcd3
Dda1,Slc35e1,Dusp22
Wdr46,Ube2q2,2210016F16Rik
Slc30a5,Jagn1,Zbtb7b
Osgep,Rpe,Aup1
