wilcoxon,t-test,t-test_overestim_var
,Atat1,Ppp3r1
,Wdr31,Bag5
,Sit1,F2rl3
,Map1a,Dlst
,Katnal1,Rtca
,A830005F24Rik,Unk
,Synj2,Appbp2
,Daam1,Surf4
,Zfp39,Slc9a7
,Dse,Ercc4
,Mier2,Senp1
,Tfap4,Phf19
,Ift140,D3Ertd751e
,Slc52a3,Yeats4
,Tspan6,Larp4b
,3110082I17Rik,Mrnip
,Pou2af1,Ppp1r10
,Plscr3,Rpusd1
,Mgat4b,Nudt9
,Pla2g6,Mphosph10
,Rsph3b,Fbxo3
,Gm12184,Abhd18
,Iqcg,Poglut1
,Bivm,Zfp511
,Swsap1,Polr2b
,Eid3,Galk2
,H2az2,5730455P16Rik
,Adam9,Gins2
,Oat,Mppe1
,Parp8,Fam126b
,Derl3,Ccl27a
,Cd101,Ppp1r21
,Cbfb,Clta
,Jmy,Cep295
,Cdkn2d,Csgalnact2
,Gcnt1,Rbm34
,Sun1,Ogfrl1
,Sept4,Tbc1d31
,Plcl1,Kdelr1
,Eps8,Chd3
,Gm14296,Osbp
,Nfe2,Eftud2
,Sae1,Rhob
,Prpf4,Ube2k
,5430403G16Rik,Sdhc
,Mks1,Palb2
,Gm5141,Mbtps2
,Fchsd1,Ube2n
,Haus8,Bsg
,Dpp7,Acyp2
,Gm6710,Wdr62
,Blcap,Tti2
,Plekha8,Gm20721
,Kantr,Tmem184b
,Wdr41,Slamf6
,Gpr155,Gtf2e1
,Zfp446,Dph7
,Fen1,Fam173a
,Megf9,Sin3a
,Snrpd1,Spsb2
,Crim1,Rora
,Coprs,Pet100
,E030030I06Rik,Focad
,Tcaim,Lypla1
,AW209491,4930402H24Rik
,Mthfd2l,Jak1
,Galnt4,Usp1
,Gstt3,Pcnx4
,Dctd,Pola1
,Rdh10,Prdm1
,Cldnd1,B3galnt2
,Ran,Rictor
,Prmt2,Gk
,Txnl4b,Nup88
,Nlrx1,Ifrd1
,Tirap,Dnaaf2
,Zswim4,Fam160b1
,Zfp599,Eif3i
,Amer1,Lrrc14
,Rab26,L3mbtl3
,Dennd3,Snx12
,Spef1,Ankrd52
,Zfp287,Rras
,Plekhm3,Tmem37
,Rbm8a2,Cpm
,Rpgr,Dnajb1
,Zfp747,Rdh14
,Kcnk6,Bach1
,Cyth3,Ero1l
,Rarg,Eif3c
,Sirt5,Man2c1
,H3c3,Smarcc2
,Rbm12b1,Nme1
,Kbtbd7,Serpinb9
,Slc15a3,Apbb1ip
,Fam89a,Dnase2a
,Fbxl19,Cerk
,Dusp16,Mrps27
,Rfx2,Pip4p2
,Zfp324,Adgrg5
,Jade3,Igf2r
,H4c11,Smyd4
,Rhbdd3,Donson
,Naip2,Mtrf1
,Trmt61a,Carm1
,Rnf227,Endov
,Ppm1f,Zbtb21
,Aarsd1,Mrps30
,Myo6,Slc39a4
,Hemk1,Dda1
,Apoa2,Slc16a6
,Usp6nl,Gna11
,Hsp90aa1,Arid4b
,Cbx3,Sesn1
,Gm614,Ppif
,F2rl1,Gorasp2
,Yes1,Sorl1
,Pcyox1,Alms1
,Epcam,Mta1
,Rubcn,Rnf169
,Afdn,Osgepl1
,D030056L22Rik,G0s2
,Stk3,Qrsl1
,Zbtb26,Hmgxb3
,Bmyc,Acox1
,H3c14,Nabp2
,Hspa1b,Hus1
,Pcyt1b,Trmu
,Homez,Lrrc28
,Zbtb48,Luzp1
,Nthl1,Gpatch11
,Frmd6,Dcaf4
,Ctse,Srsf6
,Ccdc85c,Lta4h
,Prkci,P2rx4
,Cep192,Lamp1
,Aldh4a1,Trappc6b
,Ears2,2310011J03Rik
,Sgsm3,Ric8b
,Ccr7,Dap3
,1110051M20Rik,Eif2d
,Csf2ra,Btbd6
,Anapc15,Sf3b2
,Miga1,Tmem14c
,Irak3,Tfb1m
,Zbtb4,4930523C07Rik
,Zdhhc24,Il7r
,Fam20a,Ttc21b
,Cpsf7,Rccd1
,Ralb,Tmem143
,Lsm2,Ndufs2
,Xrcc3,Phf11b
,Bach2,Stim1
,Zfp438,Snrpd3
,Fam219a,Exosc1
,Rsph10b,Trmt10b
,Rasgrp1,Glt8d1
,Gstm1,H4f16
,Trim36,Ap5z1
,Glyctk,Dcun1d3
,Gm45871,Dhx15
,H2bc13,Krtcap2
,4930404N11Rik,Ncaph2
,Tmem81,Tgif1
,L2hgdh,Pik3ip1
,Tpcn2,Atpsckmt
,Slc26a6,Ubb
,Pars2,F2rl2
,Purg,Nedd8
,Pacc1,Emp1
,Tyro3,Rab11fip1
,Zfp772,Samd3
,Sfpq,Nr4a1
,Pbrm1,Ada
,Bbs4,Gzf1
,Mcm2,Cgas
,Chrne,Eif1ad
,Tmem186,Pdia6
,Kcnq5,Brca1
,Eif3j2,Trdmt1
,Znrf3,Ccnb1ip1
,Zfp46,Mon1b
,Arl4c,Mrpl20
,Cln8,Kbtbd3
,H4c9,Pick1
,Dusp23,Chst10
,Tecpr1,Coq2
,Wdr5b,Atf1
,Tmem176b,Stard3
,Tmem141,Tcerg1
,Mturn,Mlf1
,Cntln,Agfg2
,Gpr137,Tceal9
,Prss57,Rras2
,Sag,Gins1
,Slc22a5,Ankrd40
,Tnfrsf12a,Cep89
,Zfp119a,Oxsm
,Arhgef18,Ccni
,Hspa1a,Wdr91
,Echdc2,Rrp7a
,Gpatch3,Pgd
,Ckb,Asb3
,Polr2c,Park7
,Zfp428,Pmpca
,Cnga1,Apobr
,Rbbp7,H2aj
,Smyd1,Cox7a2
,Aqp3,Limk1
,Gm6169,Bod1l
,Slc36a3,Itprip
,Tex15,Zscan21
,Olfr530,Dhx37
,Fgfbp3,Idi1
,Palm3,Dffa
,Snx30,Myo9b
,Elac1,Mettl2
,Erlin1,Oxld1
,Tctn3,Cox7c
,Cyp4f17,Oxnad1
,Tha1,H2bc14
,Kmt5a,Tmem63a
,Wdr5,Ms4a6c
,Il1rl1,Zfp382
,Fbxl22,Stard5
,Car7,Tmem173
,Arhgef10,Acat1
,Csnk1g2,Katnb1
,Alg2,Scnm1
,Fmo5,Tbc1d2
,Fpgt,Zyg11b
,Zfp85,Tmem201
,Gm10320,Sptbn1
,Gm1673,Polr3g
,Mpp2,Rbsn
,Aff3,Pced1a
,Nek3,Map4k2
,Msc,Slc35a3
,Arrdc2,Fam219b
,H2ac4,Zfp930
,Ropn1l,Rps17
,Tuba4a,Slc25a13
,Gstk1,Gemin8
,1700066B19Rik,Ywhab
,Neurl2,Tmco1
,Inka1,Dcun1d2
,Tnip2,Morf4l1
,Prr5l,Telo2
,2610301B20Rik,Wapl
,Irak1bp1,2310009A05Rik
,Polr1b,Zfp758
,Rbm44,Usp53
,AW146154,Klf16
,Tmem170,Ddah2
,Rab23,Acbd3
,Fastkd5,Pygm
,Zfp710,Samd10
,Cpd,H3c4
,Top1mt,Ranbp6
,Psmd6,4833439L19Rik
,Steap3,Nmd3
,Fam129c,Trp53inp2
,Gtsf1,2010300C02Rik
,Rph3al,Kdm2a
,Trappc8,Nccrp1
,Il10,Rbm4b
,Ly6k,Hp1bp3
,Zfp273,Armc6
,Cpne2,Gga3
,Zfp69,Edem2
,Aifm2,Wdr47
,Xkr5,Gne
,Mtfp1,Canx
,Afg1l,Acsf2
,Sdhd,Cryl1
,Dnajc16,Zswim7
,H3c13,Fos
,Mss51,Tmem104
,Hnrnpa3,Fmc1
,Klrb1f,Tdrd3
,Myl6b,Bcas2
,Jmjd4,Gm3448
,Cd81,Txnl1
,Dglucy,Vps25
,Gstm4,Exo5
,Zkscan8,Golt1b
,Tlcd2,Ctbp1
,S100a3,Ap2a1
,Cyp4f13,Asna1
,Pgpep1,Pdss2
,Rragb,Mlx
,Zfyve21,Pex12
,Dynlt1c,Gm21988
,Pds5b,Gpalpp1
,Itpripl2,Mettl1
,Exosc8,Tomm34
,Adat1,Gatc
,Tmem176a,Ubxn2a
,Fam221a,Coq4
,Klhl26,Hook3
,Sgsm2,Tgfbr1
,Tpst1,Safb2
,Zfp395,Emg1
,Pank1,Spag1
,Mmachc,Prpsap1
,Tmem106a,Mier3
,Fam89b,Phip
,Abcb6,Cmas
,Tuba1a,Nup85
,Vmac,Sephs2
,Ccdc191,Magi3
,Nup205,Ttyh3
,Enho,Lrig2
,Ovca2,Ccnd3
,Enc1,mt-Nd1
,Ube2cbp,Dvl1
,Tmem254a,Tfdp2
,Hdhd3,Anxa2
,Wdr59,Snx20
,Slc25a23,Mynn
,Grifin,Mfap1b
,Aldh9a1,Nubpl
,Gm20517,Nedd4l
,Gtf2ird2,Polrmt
,B3gnt9,P2ry12
,Map7,Ldlr
,Pik3c2b,Actl6a
,Wdr34,Gtf3c6
,Icam1,Tchp
,Pelo,Zfp952
,Dennd6b,Taf11
,Zfp831,Lmbrd2
,Slc15a2,Pck2
,Cmtm7,Tnfaip1
,Pmf1,H4c14
,Rhno1,Sco1
,Hook2,Ifitm3
,Hat1,Orc6
,Senp8,Lamtor1
,Ndufb11,Adsl
,Cyp2s1,Lmtk3
,Fstl3,Tedc1
,Ctu1,Sec22c
,Plcb3,Fbxo48
,Fam151b,Brpf3
,Fkbp11,Cdkn2aipnl
,Dnajb5,Mfsd4a
,Gm10643,Socs6
,Rpp38,Galk1
,Ssh3,Anks1
,Gpsm1,Sgms1
,Acadsb,Phlpp2
,Eef1aknmt,Ighmbp2
,Prkra,Nsf
,Rasd1,Gins4
,Ptpn2,Aco1
,Trbv16,Czib
,Nt5e,Dcaf5
,Hint1,Nme6
,Vdac1,Clasp2
,Hyal1,Pdxk
,Sell,Washc4
,1700010I14Rik,Chchd6
,Mypop,Ccne2
,Ribc1,Mettl8
,Cntd1,Plpp5
,Mapk14,Fcho1
,Npdc1,Pgap1
,Slc26a11,Ahsa1
,Zfp27,Reck
,Nphp4,Mfge8
,Pecr,Afg3l2
,Rtkn2,Unc5cl
,Cherp,Clcn5
,Castor2,Rnf25
,Gm4356,C330018D20Rik
,Egln3,Rnf214
,Wrb,Nfxl1
,Ash2l,Frmd4b
,Zfp874b,Usp21
,Gpx8,Filip1l
,Celsr2,Polr3f
,Zfp473,Nhsl2
,Ctsl,Abcb8
,Tmem86b,Ccnl2
,Fhl3,Mrm3
,Cacna1i,Rnf215
,Lrrc27,Snx19
,Efcab7,Wdr7
,Calcoco1,Pank4
,2810021J22Rik,Nsmce4a
,Rnf43,Mief2
,Tsacc,Cerkl
,Stx1a,Mrps18a
,Mex3d,Cd24a
,Grk4,Scyl2
,Zfp691,Msh5
,Tecpr2,Cyb561d1
,Zfp420,Tnnt1
,Spef2,Uvssa
,Rsph3a,Ttf2
,Vsig10l,Rad52
,Marcks,Gpank1
,Nsg2,Tram2
,Tyw3,Slc12a4
,Gbp3,Fam210a
,Trdv2-2,Ssbp1
,Cryba4,Hgs
,Pheta2,Rassf7
,Tulp3,Thap4
,Ybx1,Nosip
,Hcn2,Gtf2h1
,Lipe,Ndufa11
,Slc9a5,Thyn1
,Pfkm,Mcoln2
,Rwdd2a,Neurl1b
,Ddx39,Fcer1g
,Pfkfb1,Efcab2
,Eps8l1,Mecp2
,Impdh2,Exosc3
,Gm8251,Eif1a
,Bex2,Epop
,Rel,Ap3s1
,Rffl,Etfdh
,Prpf38a,Rps10
,Hist1h2ao,Thap7
,Fxyd7,Rbm39
,Mmp16,Stoml2
,Fam81a,Spindoc
,Rcan1,Mlkl
,Loxl2,Fntb
,Gipc2,Krtcap3
,Crtc1,Ydjc
,Armcx2,Chd8
,Alyref,Pnn
,Gars,Tmed8
,Exoc4,Ankmy2
,Ccnyl1,Prps1
,Tmem267,Lin52
,Mapk11,Lss
,9130230L23Rik,Mrpl33
,Sirt4,Yaf2
,Kifap3,Soat2
,Zfp58,Cmpk1
,Fbxo32,Cpped1
,Atp5h,Eef1g
,Uchl1,Mpi
,Gm20498,Arhgap33
,Rab3a,Med4
,Tctex1d2,Pak4
,Wdr78,Hadha
,Ubald2,Xpc
,Efemp2,Foxo3
,Zmat1,Haus6
,Il6ra,Cep41
,Acad11,Tada1
,Ubiad1,Taco1
,H4c2,Ube3c
,Prkar2b,Oxct1
,Zbtb49,Serpinb9b
,Zscan20,Slc4a8
,Gm12258,Immt
,Mib2,Mob3a
,Glce,Mettl15
,Psph,Mon2
,Scmh1,Nudt7
,Slc17a5,Cep164
,Cnot11,Fiz1
,Qtrt2,Trim37
,Pald1,Cln6
,Zfp839,Iqce
,H1f3,Romo1
,Bambi,Cytip
,Kank3,Dcakd
,Optn,Rcsd1
,Tmem67,Slc25a11
,Tnfrsf22,Aqr
,Zfp985,Spop
,S1pr1,Heatr5a
,Atp6v1g3,9430015G10Rik
,Ptpn3,Rpsa
,Srp54c,Ino80b
,Cct4,Srrd
,Gsk3a,mt-Co3
,Ccdc148,Zfp983
,Mpv17l,Eprs
,Rxra,Tnfaip3
,Cyfip2,Arfgap3
,Cnnm2,Ppp4r3a
,Sdc3,Hdac10
,Commd8,Plcb2
,Map2k1,Foxj2
,Prss36,Nsun2
,Caskin2,Cdt1
,Cnih4,Armh3
,Rsl1,Plekhm2
,Ephb6,Sec61a2
,Ovol2,Shfl
,Arhgef2,Phrf1
,Bace1,Arrdc1
,Casz1,Stt3a
,Ubox5,Ppp1r16a
,Eef2k,Pdcd2
,Slc26a10,Them4
,Nyap1,Sptan1
,Tns1,Tmem177
,Star,Usp30
,Tmem63b,Mrpl11
,Snrpe,Coro1b
,Ctdnep1,Serf1
,Fbf1,Slc36a1
,Lrrc56,Dclre1a
,2210408I21Rik,Rnf185
,Scimp,Zbtb6
,A430033K04Rik,Abi1
,Ddx42,Lrp8
,Mybl2,Ift57
,Igsf23,H3c2
,Ppargc1b,Tcf7
,Zswim3,Tgif2
,Hlf,Anp32a
,Tfdp1,Recql4
,Cdkl2,Hsf4
,Cbfa2t3,Psrc1
,Mtm1,Zfp74
,Cnbd2,Atp6v1g1
,Ocrl,Sdf4
,Fnta,Ninj1
,Tm4sf5,Eed
,Mical2,Rtl8a
,Fbxo2,Tmed3
,Zfp169,Cmtm4
,Mfsd12,Akr1c13
,Sema6b,Med18
,Slc25a15,Zfp638
,Cables1,Usp50
,Zfp459,Mvb12b
,Cntrl,B3galt6
,Mrgpre,Ptgr1
,Bckdhb,Misp3
,Fbxo36,Fam185a
,Vim,Rtn4rl1
,Mtus2,Abl2
,Amacr,Gm20696
,Trim13,Nin
,H4c6,Zfp282
,Trim32,Card6
,Tdp2,Dguok
,Egr2,Mak16
,Zfp946,Gmds
,H1f10,Mrps12
,Fsbp,Clstn1
,Rabl2,B230219D22Rik
,Ccpg1os,Prr14l
,Fam214b,Naa80
,Creld1,2610507B11Rik
,Gdpd5,Grasp
,Ubtd1,Mapk8
,Tgfbr3,Cog2
,Dzip1,Nr2c2
,Sp4,Sgk3
,Angel1,Trmt5
,Uprt,Tsc22d3
,Il1rl2,Rhobtb2
,Larp4,Slc25a22
,Rnaseh2c,H2-T24
,Gca,Ccdc186
,Larp1b,Cetn3
,Samd11,Knop1
,Slc24a5,Shld2
,Pdzd11,Gga2
,Trbv29,Gart
,Aplp1,Paqr4
,Klf2,Ccdc166
,Treml2,Cdk11b
,Slc35e4,Gprasp1
,Ccdc126,Dhx34
,P3h3,Nol11
,Nme4,Zbtb5
,Slc31a2,Zfp869
,Tubg1,H2ac11
,Il18bp,Kctd17
,Trbv15,Mroh1
,Arap3,Eif3j1
,Ppil1,Nebl
,Syngr3,Zfp846
,Pigg,Gapvd1
,Fitm2,Platr25
,Gys1,Mavs
,Pomt2,Fam214a
,Rgs12,Rbm8a
,Agrn,Zfp938
,Stom,Syngr2
,Stmn2,Kctd10
,Zfp712,Dcun1d1
,1190005I06Rik,Khk
,Asnsd1,Rb1
,Mcrip2,Uba3
,Tns2,Pold2
,Sestd1,Mapre1
,Muc20,Zfp36l1
,Cbx5,Selenop
,Ggnbp2,Utp15
,Atp1b1,Cyld
,Dctpp1,Sike1
,Dip2a,Gpaa1
,Lyn,Lrrc20
,Eif3l,Exosc2
,Zfp933,mt-Atp6
,Mrpl57,Ahnak
,Gramd1c,Gm13212
,Fkbp2,Slc10a3
,Nutf2,Tada2b
,Ms4a4d,Casp7
,Celf1,Wdr11
,Polh,Zfp607a
,Asap2,Rhoq
,Pik3r2,Mrps15
,Dnajc27,Cryz
,Stt3b,Nek1
,Chit1,Resf1
,Mns1,Ccsap
,Aldh2,Trit1
,Hmx2,Eif2b5
,Chst14,Amd2
,Pon3,Zfp36
,Lnpk,Nlrc3
,Tmsb10,Tspoap1
,Abhd4,Mlf2
,Pomk,Arhgef39
,Tnfrsf25,Luc7l3
,Gm29394,1700037C18Rik
,Ro60,Myo1c
,Zcchc17,Psmb9
,Kctd6,Lmna
,Trappc3,Dtwd1
,Arc,Lin7c
,Cacnb4,Pdk1
,Dnm3,Trmo
,Pcnp,Ppp1r11
,Nup98,Sept10
,9530077C05Rik,Nrarp
,Rif1,Tagap1
,Klf8,Eif4a3
,Fbxo27,Acp6
,Faxc,Pcdhgc4
,Ttc28,Rasl11b
,Zfp940,Agbl5
,Zkscan5,Dpy19l3
,Gm9774,Slc29a3
,Zcchc9,Nat2
,H4c12,Mfsd14a
,Nckipsd,Atrn
,Sh3bp1,Traf7
,Dnajb2,Psmb10
,Tdrkh,Hspbap1
,Stard6,Kdm3b
,Smim40,Tmem38b
,Magi2,Sorbs1
,Lrch3,Dnajc19
,Dnajb14,Ppp4r2
,Ccno,Trmt2a
,Snf8,Def8
,Gm10260,Eya2
,Mt3,Dph3
,Pmepa1,Tspan4
,Ccnj,Gnb1l
,Slc2a12,Tbc1d25
,Rab6b,Mrto4
,Taf12,Trp53i13
,Samd1,Arl13b
,Plod1,Ethe1
,Dusp18,Ehd3
,Slc36a4,Pim1
,Rad51,March7
,Lca5,Pwp2
,Mrm1,Gkap1
,Kbtbd8,Sema4f
,Tmem205,Atxn7l2
,Shf,Zfp3
,Kcnj8,Kmt2c
,Zfp790,Prss30
,Zfp358,Rest
,Zswim9,Maml1
,Dnajc24,Hspb6
,Upb1,Xylt2
,Anapc11,Det1
,Gm28041,Ogfod1
,Mfsd4b4,Ano8
,Mterf1b,Tepsin
,Nudt21,Taf6
,Trim46,Slx1b
,Acsbg3,Wdfy2
,Cfap126,Pikfyve
,Gm12185,Dmac2l
,Agbl3,Tst
,Lpar2,Snrpa1
,Hsbp1l1,Gng3
,C1qtnf12,Gstz1
,St8sia1,Gm15446
,Magt1,Mt2
,Trgc4,Vezt
,Slc25a5,Mylip
,B230217C12Rik,Naaa
,Rfc4,Rrp9
,Lsm3,Ints6l
,Lmf2,Tnpo1
,3830403N18Rik,Slirp
,Rep15,Ddx52
,Fzr1,Med21
,Ift88,Ccdc102a
,Nqo1,Ppp2r5d
,Snx33,Extl2
,Hnrnpab,Ccdc181
,Cd22,Nans
,Pcdhgc5,Zfp597
,Brd8dc,Necap2
,Pcdhgc3,Grn
,Kctd12,Mybl1
,Klc4,Pgap3
,Srrt,Zfp35
,Calm1,Slc2a8
,Pla1a,Chek2
,Sox4,Taf2
,Amigo1,Runx3
,Lig4,Mmaa
,Trgv2,Cab39l
,Smpdl3b,Txndc12
,Mrpl58,Tcof1
,Zcchc3,B3gnt2
,Lins1,Slc39a11
,St6galnac3,Rac1
,Myo10,1700056E22Rik
,Zfp607b,Timm10
,Gm28557,Zdhhc17
,Hmga1b,Apobec3
,Tsc22d1,Zfyve1
,Rftn2,Ppie
,Ccr3,Eny2
,Rita1,Csad
,Calm2,Aph1a
,Nolc1,Nmnat2
,Gm527,Smpd5
,Emilin1,Pias4
,Thap8,Il1rap
,Mblac2,Ugdh
,Lepr,Cetn4
,Cnrip1,Tle1
,Gar1,Clec16a
,Rasa4,Fancc
,Ift43,Dnaaf4
,Ldhb,Hdac3
,Pcbp3,Fan1
,Spin2c,Napa
,Kif3c,Ubr7
,Lrp5,A130010J15Rik
,Mthfr,Bphl
,Pex26,Gpr132
,Slc5a6,Gm11273
,Zbtb12,Micall1
,Cyb561,Gpsm3
,Abcg2,Ski
,St3gal5,Erlin2
,Myo1f,Add3
,Ctxn1,Atf5
,6720489N17Rik,Axin2
,Cactin,Ppard
,Ccdc62,Fbxl18
,Prrt1,Sf3a3
,Mars,Usp7
,Sh2b3,Rpp25l
,Sdhaf4,Ilrun
,Rflnb,Ints13
,Cyb5d1,Rnf113a1
,Nrbp2,0610010K14Rik
,Acin1,Nek8
,Galm,Mmab
,Ppp2ca,Xrcc2
,Hs6st1,Tomm6
,Prdm16,Ptpn23
,Wdr25,Crocc
,Usp2,Dnaja4
,Glb1l,St6galnac6
,Cd40lg,Atg7
,Rdh13,Klhl42
,BC004004,Tor4a
,Plod2,Ppp1r12b
,Bmpr2,Ipo4
,Pla2g15,Paqr7
,Tbc1d19,Ccdc91
,Trav3-3,Msh6
,Atp8b4,H3c6
,Grk5,Ccdc14
,Disc1,Ift27
,Apbb1,Xpnpep3
,Nek4,Rasal1
,Hspa14,Hgh1
,Olfr56,Il12rb1
,Haus1,Dhrs13
,Cyb561d2,Hps4
,Gnal,Tmem268
,Eml3,Fgr
,Srsf2,Papola
,Slc38a1,Ccdc18
,Clec2l,Ttll1
,Bsn,Pebp1
,Klra3,2410131K14Rik
,Zfp239,Tppp3
,Cyp4v3,Mex3b
,Fam83e,Thrap3
,Zfp799,Arsb
,Dennd5b,Fads1
,Tmem97,Zfp777
,Nfatc3,Slc29a1
,Ncbp2,Krit1
,Etf1,Pafah1b2
,Sipa1l2,Slc45a4
,Ywhaq,Akip1
,Pum3,Otud3
,Skap1,Adnp2
,Fahd1,Sv2c
,Ankmy1,Zfp160
,Ccdc146,Pou5f2
,Mapkbp1,Zfp568
,Agrp,Rab3d
,Chpt1,Hells
,Atp1a2,Immp2l
,Cdkn1c,Metap1d
,H3f3a,Cyth2
,Lin54,Cfap46
,Slc38a7,Brd9
,Mcts2,Stradb
,Lekr1,Rangrf
,Pycard,Spryd7
,Fbxo17,Aip
,Eaf2,Slf1
,Acrbp,Cpsf6
,Bcl10,Trmt112
,Trbv3,Dand5
,Slbp,Zdhhc9
,Ceacam16,Ppa1
,Arrb1,Pacs1
,Dnajc2,Dnajc12
,Ppp1cb,Chordc1
,Zscan12,Bloc1s5
,Eif5a,Lrrc8b
,Gnrh1,Marcksl1
,Tfcp2,Ercc8
,Myo19,S100a10
,Nudt4,Tmem109
,Tent2,Srebf1
,Mrpl2,Tpd52l2
,Ndufs8,Glipr2
,Gm14325,Lair1
,Tcf7l1,Fam71b
,Foxd2,Rbm6
,Ccl6,Oaz1
,Spo11,Rcn3
,Fam174b,Nadsyn1
,Rbbp4,Atp7a
,3110040N11Rik,Slc48a1
,B3gat2,Gm11808
,Gsk3b,Gpr137b
,Tmem198b,Tpmt
,Zfp367,Sdha
,Fbxl4,Rps4x
,Hnrnpd,Atrx
,Muc1,P2ry14
,Med8,Tiam1
,Spag4,Taf3
,Hectd2,Cdkn2a
,Glrx5,Zfp346
,Hes1,Znrd1as
,Miga2,Cisd2
,Ccne1,Camk2n2
,Armcx4,Gtf3c4
,Neu3,Clasrp
,9130019O22Rik,Hmgn1
,Ptbp1,Khdrbs1
,Slc25a27,Atg9a
,Pcmt1,Sh3bp5
,Sapcd1,Pigl
,Zfp760,Pdk3
,Ppwd1,Nkap
,Arid1a,Nr2f6
,Clcn6,St14
,Atp6v1g2,Ndufa8
,Gsap,Phb2
,Sirt7,Aldh18a1
,Dhx40,Fuca2
,Prxl2b,Slc25a46
,Gk5,Inafm2
,Pld4,Nupl2
,Prrc2a,Dync2h1
,Cdkn2c,Chn2
,Pdap1,Mettl25
,Wdr54,Cnot6
,Ccdc40,Ciao2b
,Orc2,Asb8
,Zik1,Ltb4r1
,Insyn2b,Pidd1
,Trim3,S100a1
,Spef1l,Stk16
,Evi5l,Limk2
,Tubb3,Aunip
,Slc2a1,Usp14
,Nphs1,Vps37b
,Dazap1,Tubgcp4
,Ppp1r7,Mcoln1
,Ykt6,Tmem42
,Hist1h4n,Tmem241
,Tox2,Capza1
,Zfp658,Sympk
,Hdc,Sesn3
,Gm10131,Tial1
,Tspan17,Tspyl2
,Nmnat3,Lamtor4
,Ncoa3,C1d
,Tom1l2,Neurl4
,Phf21b,Bcat1
,Plcd1,Gm42715
,Bcl2l15,Dcaf6
,Repin1,Clec2d
,Gm3435,Tjp3
,Zfyve28,Csde1
,Ddx27,Mif
,Bicd1,Rplp0
,Icosl,Sec63
,Spata2l,Utf1
,March9,Zfp384
,Ttc30a1,Ext1
,Slc25a29,Pced1b
,Wdr19,Kctd2
,Tcp11,Ndrg3
,Spata7,Eif5a2
,Thra,Polr2m
,Zfp248,Stk38l
,Gpx7,Cdk5rap2
,Gtf2ird1,Apba3
,Ppp1r3f,Fam104a
,Slc10a1,Kdm8
,Amigo3,Mical1
,Hmgn3,Ccdc71l
,Kctd1,Malt1
,Gamt,Phgdh
,Trav16,Klhl11
,E430018J23Rik,Mkrn1
,Tnfrsf10b,Xrcc6
,Lgmn,Irak1
,Krr1,Ly96
,Plekhg5,Pomc
,St3gal2,Osm
,C9orf72,Sowahc
,Dhdh,M6pr
,Raver2,Adal
,Itgae,Cfap298
,Gpr21,Otud1
,D130040H23Rik,Ppp6r3
,Vav2,Cd151
,Lamc2,Htra2
,Zc4h2,Pskh1
,Car13,Oard1
,Kif3a,Trip10
,Aipl1,Utp25
,Zfp408,Zfp953
,Smad1,Klhl21
,Iglc1,Pin1
,Kctd11,Plekhn1
,Gpr137c,Rundc3b
,Oasl2,Nudt15
,Mettl27,Kpna1
,Adam15,Rab7
,Ccdc180,Cdk2
,Col23a1,Acp2
,Abcc10,Ndufa10
,Ighg2c,Nup50
,Igip,Vps16
,Kyat3,Ddx20
,Fam57a,Denr
,Bnip3,Vps8
,Zfp882,Slc16a10
,Stx3,Kiz
,3300002I08Rik,Tlcd1
,Osbpl1a,Polr2g
,Ccdc114,Smad5
,Gm3604,Far1
,Fam221b,Erp44
,Cela1,Ifi204
,Itsn1,Tceanc
,Cyp39a1,Prpf39
,Slc44a1,Pde8a
,Cyb5rl,Gm17655
,Atp8a2,Zfp54
,Aldh1b1,Ptrh1
,Chic1,Qrfp
,Nim1k,Wdr61
,Il31ra,Sfr1
,Cul9,Llgl2
,Parp16,BC017158
,Slc6a8,Nsmf
,Tbc1d32,Trmt10c
,Krt222,Dhx35
,Ankrd29,Gorab
,H3c10,Kmt2b
,Arl10,Insl6
,Fxyd4,Neto2
,Mapre3,Rplp1
,Klra7,Rsph1
,Fkbp7,Ppil2
,Nicn1,Dnal4
,B3gnt4,Kars
,Dbil5,9930022D16Rik
,Ppp1r3e,Tm7sf2
,Zmynd10,Acy1
,Ppp2r3a,Timp2
,Fnip2,Fam204a
,Pagr1a,Frat1
,Pcx,Anxa4
,Gm28053,Ssh2
,Tssk6,Ergic3
,Map7d3,Tvp23b
,Otos,Mcm3ap
,Macrod1,Cdc37
,Stxbp1,Nutf2-ps1
,Taf9,Dolk
,Arhgef25,Ccp110
,Mdk,Zfp943
,Fkbp10,Cfl1
,Gm12253,Arl8b
,Tmem121,Rft1
,Fgd6,Myb
,Trbv20,Elmod2
,Gm26566,Rufy3
,Pnp2,Pou6f1
,Fosl1,Map1lc3a
,Ttll8,Vwa8
,Lix1l,A430005L14Rik
,Cbarp,Crat
,Lacc1,Swap70
,Trbv13-1,Kremen1
,Ccdc73,C1qtnf6
,Zfp189,Thoc5
,Ptov1,Snx16
,Slc23a1,Ogdh
,Nme3,Axl
,Vwa5a,Rab28
,Nos3,Ndufv1
,Jchain,Ppp1r12a
,Apold1,Appl2
,Amdhd1,Smim13
,Plpp1,Ndufa2
,Zfp566,Ndufab1
,Lrrc75a,Prxl2a
,Jup,Dusp28
,BC024978,Rtn3
,Plxnb2,Cfdp1
,Dennd2c,Fam234a
,Zfp974,9930104L06Rik
